property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
processParameters.supercycleDesign.numberofSubcycles.[0].compound,5,6,2,"['In2O3', 'InOx']",,
processParameters.supercycleDesign.numberofSubcycles.[0].count.quantityValue.numericValue,4,4,0,[],1.0,20.0
processParameters.supercycleDesign.numberofSubcycles.[1].compound,5,6,3,"['Ga2O3', 'GaOx', 'ZnO']",,
processParameters.supercycleDesign.numberofSubcycles.[1].count.quantityValue.numericValue,4,4,0,[],1.0,1.0
processParameters.supercycleDesign.numberofSubcycles.[2].compound,5,6,3,"['GaOx', 'ZnO', 'ZnOx']",,
processParameters.supercycleDesign.numberofSubcycles.[2].count.quantityValue.numericValue,4,4,0,[],1.0,1.0
processParameters.supercycleDesign.subcycleSequence,5,18,6,"['Ga2O3', 'GaOx', 'In2O3', 'InOx', 'ZnO', 'ZnOx']",,
processParameters.temperature.quantityValue.numericValue,7,8,0,[],200.0,250.0
processParameters.thicknessControl.dosingTime.[0].coReactant.quantityValue.numericValue,1,1,0,[],5.0,5.0
processParameters.thicknessControl.dosingTime.[0].compound,3,4,2,"['In2O3', 'InOx']",,
processParameters.thicknessControl.dosingTime.[0].precursor.quantityValue.numericValue,2,3,0,[],0.1,1.5
processParameters.thicknessControl.dosingTime.[1].coReactant.quantityValue.numericValue,1,1,0,[],5.0,5.0
processParameters.thicknessControl.dosingTime.[1].compound,3,4,2,"['Ga2O3', 'ZnO']",,
processParameters.thicknessControl.dosingTime.[1].precursor.quantityValue.numericValue,2,3,0,[],0.1,0.1
processParameters.thicknessControl.dosingTime.[2].coReactant.quantityValue.numericValue,1,1,0,[],5.0,5.0
processParameters.thicknessControl.dosingTime.[2].compound,3,4,2,"['GaOx', 'ZnO']",,
processParameters.thicknessControl.dosingTime.[2].precursor.quantityValue.numericValue,2,3,0,[],0.1,0.1
processParameters.thicknessControl.dosingTime.[3].coReactant.quantityValue.numericValue,1,1,0,[],5.0,5.0
processParameters.thicknessControl.dosingTime.[3].compound,1,1,1,['Al2O3'],,
processParameters.thicknessControl.dosingTime.[3].precursor.quantityValue.numericValue,1,1,0,[],0.1,0.1
processParameters.thicknessControl.filmThickness.quantityValue.numericValue,5,5,0,[],5.0,100.0
processParameters.thicknessControl.flowRates.[0].compound,3,4,2,"['In2O3', 'InOx']",,
processParameters.thicknessControl.flowRates.[1].compound,3,4,2,"['Ga2O3', 'ZnO']",,
processParameters.thicknessControl.flowRates.[2].compound,3,4,2,"['GaOx', 'ZnO']",,
processParameters.thicknessControl.flowRates.[3].compound,1,1,1,['Al2O3'],,
processParameters.thicknessControl.growthPerCycle.filmThickness.quantityValue.numericValue,5,5,0,[],5.0,50.0
processParameters.thicknessControl.growthPerCycle.numberofCycles.quantityValue.numericValue,3,3,0,[],8.0,20.0
processParameters.thicknessControl.growthPerCycle.values.[0].compound,7,8,4,"['Al2O3', 'IGZO', 'In2O3', 'InOx']",,
processParameters.thicknessControl.growthPerCycle.values.[0].value.quantityValue.numericValue,5,5,0,[],0.08,2.1
processParameters.thicknessControl.growthPerCycle.values.[1].compound,4,5,2,"['Ga2O3', 'ZnO']",,
processParameters.thicknessControl.growthPerCycle.values.[1].value.quantityValue.numericValue,3,3,0,[],0.22,1.97
processParameters.thicknessControl.growthPerCycle.values.[2].compound,4,5,2,"['GaOx', 'ZnO']",,
processParameters.thicknessControl.growthPerCycle.values.[2].value.quantityValue.numericValue,3,3,0,[],0.12,1.28
processParameters.thicknessControl.nucleationPeriod.quantityValue.numericValue,2,2,0,[],4.0,8.0
processParameters.thicknessControl.purgeTime.[0].coReactant.quantityValue.numericValue,1,1,0,[],20.0,20.0
processParameters.thicknessControl.purgeTime.[0].compound,3,4,2,"['In2O3', 'InOx']",,
processParameters.thicknessControl.purgeTime.[0].precursor.quantityValue.numericValue,1,1,0,[],25.0,25.0
processParameters.thicknessControl.purgeTime.[1].coReactant.quantityValue.numericValue,1,1,0,[],20.0,20.0
processParameters.thicknessControl.purgeTime.[1].compound,3,4,2,"['Ga2O3', 'ZnO']",,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,1,1,0,[],25.0,25.0
processParameters.thicknessControl.purgeTime.[2].coReactant.quantityValue.numericValue,1,1,0,[],20.0,20.0
processParameters.thicknessControl.purgeTime.[2].compound,3,4,2,"['GaOx', 'ZnO']",,
processParameters.thicknessControl.purgeTime.[2].precursor.quantityValue.numericValue,1,1,0,[],25.0,25.0
processParameters.thicknessControl.purgeTime.[3].coReactant.quantityValue.numericValue,1,1,0,[],20.0,20.0
processParameters.thicknessControl.purgeTime.[3].compound,1,1,1,['Al2O3'],,
processParameters.thicknessControl.purgeTime.[3].precursor.quantityValue.numericValue,1,1,0,[],25.0,25.0
processParameters.thicknessControl.saturation,7,8,0,[],0.0,1.0
reactantSelection.carrierGas,5,5,5,"['Ar', 'Ar/O2', 'Argon (Ar)', 'N2', 'O2/Ar']",,
reactantSelection.coReactant.[0].coReactant,7,8,5,"['Ar/O2 plasma', 'O2 plasma', 'O2/Ar', 'O3', 'Oxygen (O2) plasma']",,
reactantSelection.coReactant.[0].compound,7,8,6,"['Al2O3', 'IGZO', 'In2O3', 'InGaZnO', 'InOx', 'SiO2']",,
reactantSelection.coReactant.[1].coReactant,4,5,4,"['Ar/O2 plasma', 'O2 plasma', 'Oxygen (O2) plasma', 'Water']",,
reactantSelection.coReactant.[1].compound,4,5,3,"['Al2O3', 'Ga2O3', 'ZnO']",,
reactantSelection.coReactant.[2].coReactant,4,5,3,"['Ar/O2 plasma', 'O2 plasma', 'Oxygen (O2) plasma']",,
reactantSelection.coReactant.[2].compound,4,5,3,"['GaOx', 'IGZO', 'ZnO']",,
reactantSelection.coReactant.[3].coReactant,1,1,1,['Ozone (O3)'],,
reactantSelection.coReactant.[3].compound,1,1,1,['Al2O3'],,
reactantSelection.precursor.[0].compound,7,8,5,"['Al2O3', 'In', 'In2O3', 'InOx', 'SiO2']",,
reactantSelection.precursor.[0].precursor,7,8,7,"['(3-(dimethylamino)propyl)dimethylindium (DADI)', '(3-dimethylamimopropryl)dimethyl indium (DADI)', '(3dimethylaminopropyl)dimethylindium (DADI)', 'DADI', 'Diisopropyl-aminosilane (DIPAS)', 'TMA', '[3-(Dimethylamino)-propyl] dimethyl indium (DADI)']",,
reactantSelection.precursor.[1].compound,6,7,5,"['Al2O3', 'Ga', 'Ga2O3', 'GaOx', 'ZnO']",,
reactantSelection.precursor.[1].precursor,6,7,5,"['TMGa', 'Trimethylaluminum (TMA)', 'diethylzinc (DEZ)', 'trimethyl gallium (TMGa)', 'trimethylgallium (TMGa)']",,
reactantSelection.precursor.[2].compound,6,7,4,"['GaOx', 'IGZO', 'Zn', 'ZnO']",,
reactantSelection.precursor.[2].precursor,6,7,5,"['(3-dimethylaminopropyl)-dimethyl indium (DADI), trimethylgallium (TMGa), diethylzinc (DEZ)', 'DEZ', 'diethyl zinc (DEZ)', 'diethylzinc (DEZ)', 'trimethylgallium (TMGa)']",,
reactantSelection.precursor.[3].compound,1,1,1,['Al2O3'],,
reactantSelection.precursor.[3].precursor,1,1,1,['trimethylaluminium (TMA)'],,
reactantSelection.purgingGas,4,4,4,"['Ar', 'Argon (Ar)', 'N2', 'O2 plasma']",,
