property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
deviceProperties.onOffRatio.quantityValue.numericValue,9,9,0,[],0.0,100000000.0
deviceProperties.subthresholdSwing.quantityValue.numericValue,8,8,0,[],0.0,1.65
deviceProperties.thresholdVoltage.quantityValue.numericValue,9,9,0,[],0.0,20.0
materialProperties.chemicalComposition,100,119,19,"['Al2O3', 'Al2O3 / ZnO / TiO2', 'Al2O3/ZnO', 'Bi2O3', 'HfO2', 'In2S3', 'MgO/ZnO', 'Pd', 'TiO2-ZnO', 'W', 'Zn(O,S)', 'Zn1/C0xMgxO', 'ZnAl2O4', 'ZnO', 'ZnO-ZnS', 'ZnO/Al2O3', 'ZnO:Al', 'ZnO:N', 'ZnS']",,
materialProperties.conformality.aspectRatio.quantityValue.numericValue,29,35,0,[],0.0,220000.0
materialProperties.crystallinity.characterizationMethod,79,95,16,"['EXAFS', 'FTIR', 'GIXRD', 'HRTEM', 'Raman and PL measurements', 'SAED', 'TEM', 'X-ray diffraction', 'X-ray diffraction (XRD)', 'X-ray diffractometer (XRD) with Cu Kα radiation', 'X-ray diffractometry (XRD)', 'X-ray photoelectron spectroscopy (XPS)', 'X-ray reflectivity', 'XRD', 'XRD and TEM', 'XRD, TEM']",,
materialProperties.crystallinity.phase,80,97,23,"['Amorphous', 'Hexagonal zincite', 'Monocrystalline', 'Polycrystalline', 'amorphous', 'anatase', 'c-axis-preferred orientation', 'c-plane oriented', 'crystalline', 'cubic', 'epitaxial', 'hexagonal', 'hexagonal wurtzite', 'high crystallinity with c-axis orientation', 'microcrystalline', 'monocrystalline', 'nanocrystalline', 'nanocrystalline or amorphous', 'polycrystalline', 'poorly crystallized', 'single crystal', 'wurtzite', 'zinc-rich phase']",,
materialProperties.electricalProperties.carrierDensity.quantityValue.numericValue,27,34,0,[],0.0,3.1e+21
materialProperties.electricalProperties.characterizationMethod,39,47,18,"['Ecopia HM-S5000 Hall effect measurement system', 'HP 4145 semiconductor parameter analyzer', 'Hall effect (HE) measurements', 'Hall effect measurement', 'Hall effect measurements', 'Hall effect method', 'Hall measurement', 'Hall measurements', 'Hall-effect measurements', 'I-V measurements', 'Van der Pauw method', 'X-ray photoelectron spectroscopy (XPS)', 'XPS', 'XRD', 'external quantum efficiency, QE(λ)', 'four point probe measurements', 'four-point probe', 'van der Pauw method']",,
materialProperties.electricalProperties.mobility.quantityValue.numericValue,28,34,0,[],0.0,174.0
materialProperties.electricalProperties.resistivity.quantityValue.numericValue,30,36,0,[],0.0,23200.0
materialProperties.filmComposition.atomicRatio.characterizationMethod,50,58,21,"['AES', 'Auger electron spectroscopy (AES)', 'EDS', 'EDX', 'EXAFS', 'ICP AES', 'ICP-AES', 'RBS', 'SIMS', 'Secondary ion mass spectrometry', 'TEM', 'TEM-EDX', 'TOF-ERDA', 'X-ray diffraction', 'X-ray diffraction (XRD)', 'X-ray photoelectron spectroscopy (XPS)', 'XPS', 'XRD', 'XRD and TEM', 'XRF', 'XRR']",,
materialProperties.filmComposition.atomicRatio.elements,72,178,14,"['Al', 'B', 'Bi', 'Co', 'D', 'H', 'In', 'Mg', 'N', 'O', 'Pd', 'S', 'Ti', 'Zn']",,
materialProperties.filmComposition.atomicRatio.value,46,54,20,"['0.28:1', '0.45:0.55', '0.55:0.45', '0.76:1', '0.78:1', '0.83:1', '0.88:1', '1.184:1', '1.1:1.2', '1.3:1', '19:1', '1:0.05', '1:0.11', '1:0.19', '1:0.86', '1:1', '1:1.5', '1:1:1', '1:2:4', '2:1']",0.7,0.7
materialProperties.filmComposition.elementalConcentration.characterizationMethod,55,63,19,"['AES', 'Auger electron spectroscopy (AES)', 'EDS', 'EDX', 'ICP AES', 'ICP-AES', 'RBS', 'SIMS', 'Secondary ion mass spectrometry', 'Secondary ion mass spectrometry (SIMS)', 'TOF-ERDA', 'X-ray photoelectron spectroscopy', 'X-ray photoelectron spectroscopy (XPS)', 'XPS', 'XPS, EDS', 'XRD', 'XRD and TEM', 'XRF', 'XRR']",,
materialProperties.filmComposition.elementalConcentration.values.quantityValue.numericValue,35,41,0,[],0.0,100.0
materialProperties.filmDensity.characterizationMethod,18,21,8,"['EDX', 'QCM', 'QCM and ellipsometry', 'Spectroscopic ellipsometry', 'X-ray reflectivity', 'XRD', 'XRR', 'wet etching tests']",,
materialProperties.filmDensity.value.quantityValue.numericValue,28,34,0,[],0.0,12.0
materialProperties.opticalProperties.bandGap.quantityValue.numericValue,32,35,0,[],2.34,3.7
materialProperties.opticalProperties.characterizationMethod,25,28,13,"['Ellipsometer Plasmos SD2300', 'Ellipsometry', 'FTIR', 'Hitachi U-1100 spectrophotometer', 'PL', 'PL spectra', 'Photoluminescence (PL)', 'Raman and photoluminescence (PL) measurements', 'Spectroscopic ellipsometry', 'Tauc plot', 'UV-Vis', 'UV/visible/near IR spectrometer', 'spectroscopic ellipsometry']",,
materialProperties.opticalProperties.refractiveIndex.quantityValue.numericValue,10,10,0,[],1.52,2.1
materialProperties.roughness.characterizationMethod,46,56,11,"['AFM', 'Atomic force microscopy (AFM)', 'FE-SEM', 'HRTEM', 'QCM', 'SEM', 'Scanning electron microscopy', 'TEM', 'Transmission electron microscopy (TEM)', 'XRR', 'atom force microscopy (AFM)']",,
materialProperties.roughness.value.quantityValue.numericValue,40,50,0,[],0.0,36.0
materialProperties.uniformity.variation.quantityValue.numericValue,33,39,0,[],0.0,90.0
otherAspects.filmStability,36,38,0,[],1.0,1.0
otherAspects.reproducibility,39,41,0,[],1.0,1.0
otherAspects.safety,9,10,9,"['Handle with care due to the use of formalin and Pd(hfac)2.', 'High-purity Ar (99.999%) was used as the purge and carrier gas and further purified by a gas filter (DRIERITE Gas Purifier) before entering the reaction system.', 'No sodium contamination from the SLG substrates was found at any deposition temperature.', 'Standard laboratory safety procedures for handling DEZn and H2O.', 'Standard laboratory safety protocols for handling chemicals.', 'Standard safety protocols for handling DEZ and TMA', 'Standard safety protocols for handling chemicals and reaction products.', 'Standard safety protocols for handling chemicals like DEZn and TMA.', 'Use of ultrahigh purity gases and controlled environment to prevent contamination.']",,
processParameters.deliveryMethod,34,39,33,"['ABAB... exposure sequence', 'Alternately fed into the chamber through separate inlet lines and nozzles', 'Ambient-temperature vapors', 'Computer-controlled solenoid valves', 'N2 flow', 'Sequential exposures', 'Vertical deposition technique', 'alternately fed into the chamber with argon (Ar) carrier gas', 'alternately fed into the growth chamber', 'alternatively fed into the chamber', 'alternatively injected into the reactor using Ar as a carrier gas', 'automatic valve control', 'bubbling systems', 'carrier gas injection', 'continuous flow', 'controlled flows', 'cross-flow configuration', 'effusion', 'flow reactor', 'flow type', 'flow-rate interruption (FRI)', 'flow-type ALD', 'interrupted flow', 'manifold head with shielding gas', 'pneumatically operated valves', 'pulse, exposure, and purge sequence', 'separate introduction of DEZn and H2O', 'separate introduction of precursors', 'sequential pulsing', 'showerhead', 'spatial confinement by channels of inert gas', 'spin-on coating', 'traveling-wave type hot wall reactor']",,
processParameters.plasmaPower.quantityValue.numericValue,4,4,0,[],100.0,300.0
processParameters.pressure.quantityValue.numericValue,66,76,0,[],5e-10,760.0
processParameters.reactor.manufacturer,32,43,17,"['ASM Microchemistry', 'ASM-Microchemistry', 'ASM-Microchemistry Ltd', 'Beneq', 'CN-1 Co.', 'Cambridge NanoTech', 'Cambridge Nanotech', 'Cambridge Nanotech Inc.', 'Cambridge Nanotechnology Inc.', 'Ever-tek', 'Microchemistry', 'Microchemistry Ltd', 'Microchemistry Ltd.', 'Microchemistry, Ltd.', 'Picosun', 'Picosun Oy', 'SYSKEY Ltd., Taiwan']",,
processParameters.reactor.name,56,69,40,"['4 in travelling wave-type ALD reactor', 'ALE-reactor', 'ASM F-120', 'Cambridge Nanotech ALD system', 'Custom viscous flow ALD reactor', 'Custom-built hotwall viscous flow tube reactor', 'F-120', 'F-120 ALE reactor', 'F-120 traveling wave reactor', 'F120', 'F120 ALE reactor', 'Fluidized Bed Reactor', 'Fluidized bed reactor', 'M-120', 'Parallel plate, capacitively-coupled system', 'Plus-100', 'Rotary ALD reactor', 'SUNALE TM R75', 'Savannah 100', 'Savannah-100', 'Sunale R-200', 'TFS 200', 'TFS-500', 'Viscous Flow Reactor', 'Viscous flow reactor', 'cold-walled quartz chamber', 'custom built warm wall reactor', 'custom-made hot-wall flowtube reactor', 'custom-made hot-wall stainless tube reactor', 'home-built hot-wall stainless steel tube reactor', 'home-made hotwall-type ALD chamber', 'homemade transverse flow type ALD reactor', 'horizontal wall reactor', 'modified CVD system', 'parallel plate, capacitively coupled system', 'prototypeF-450', 'shower head-type reactor', 'six-circle diffractometer', 'ultrahigh-vacuum growth chamber', 'viscous flow reactor']",,
processParameters.substrate,101,120,78,"['(0 0 0 1) c-plane sapphire', '(0001) c-plane sapphire', '10 cm2 fused silica', '2974 Corning glass', '30.5 x 30.5 cm soda lime glass plates', '5×5 cm2 Si(100)', 'AAO template', 'Al2O3 coated Si wafer', 'CdSe quantum dot films', 'Corning 1737 glass', 'Corning 7059', 'Corning 7059 glass', 'GaN/Al2O3 template', 'GaN/c-sapphire', 'GaN/sapphire', 'Glass', 'Heavily doped p-type Si substrates', 'High surface area TiO2 nanopowder', 'InP', 'LiCoO2 powders', 'MgO nanowires', 'Monocrystalline silicon', 'Nanoporous alumina membranes', 'Nanoporous anodic alumina membranes', 'PET, glass, sapphire, silicon', 'PS colloidal nanospheres on flat Si (100) substrates', 'Poly(vinyl alcohol) (PVA) microfibers', 'SLG', 'Sapphire (0 0 0 1)', 'Sapphire (0001)', 'Sapphire (0001) and p-type Si (100)', 'Si (100)', 'Si 001', 'Si 100', 'Si substrate', 'Si substrate coated with 100 nm of thermally grown SiO2', 'Si wafer', 'Si wafers treated with an HF dip', 'Si wafers with a 200-nm-thick SiO2 layer', 'Si(001)', 'Si(100)', 'Si(100) wafer', 'SiO2 and TiO2 nanoparticles', 'SiO2/p-Si', 'Silicon wafers', 'Silicon wafers exposing the [100] surface', 'TiO2 nanofibers', 'ZrO2 and BaTiO3 particles', 'alumina', 'avian eggshell membrane (ISM)', 'c-Al2O3', 'c-plane sapphire', 'chemically mechanically polished (CMP) p-type silicon substrates', 'cicada wings', 'fluorine-doped tin oxide (FTO)', 'glass', 'glass (Corning 1737) and silicon (001)', 'glass and Si', 'glass and silicon (100)', 'glass, sapphire, silicon, CdTe', 'glass, silicon, GaN/Al2O3 templates', 'glass/Mo', 'gold', 'mesoporous PSb-P2VP nanorods', 'multi-walled carbon nanotubes (MWCNTs)', 'n-doped Si(100)', 'nanoporous alumina monolith', 'p-GaN', 'polystyrene opal templates', 'sapphire', 'sapphire (0001)', 'sapphire (1010)', 'silica gel', 'silicon', 'single-walled carbon nanotubes (SWNTs)', 'soda lime glass (50 X 50 mm)', 'soda lime glass (SLG), magnesium free fused silica (SiO2), CIGS', 'ultralow-density nanoporous silica aerogel monoliths']",,
processParameters.supercycleDesign.numberofSubcycles.[0].compound,8,8,3,"['Al2O3', 'Zn1/C0xMgxO', 'ZnO']",,
processParameters.supercycleDesign.numberofSubcycles.[0].count.quantityValue.numericValue,8,8,0,[],2.0,300.0
processParameters.supercycleDesign.numberofSubcycles.[1].compound,6,6,3,"['Al2O3', 'ZnO', 'ZnO:Al']",,
processParameters.supercycleDesign.numberofSubcycles.[1].count.quantityValue.numericValue,6,6,0,[],1.0,112.0
processParameters.supercycleDesign.subcycleSequence,8,16,7,"['Al2O3', 'DEZ/Ar/H2O/Ar', 'DEZn/H2O', 'MgCp2/H2O', 'TMA/Ar/H2O/Ar', 'TMA/H2O', 'ZnO']",,
processParameters.temperature.quantityValue.numericValue,100,118,0,[],23.0,600.0
processParameters.thicknessControl.dosingTime.[0].coReactant.quantityValue.numericValue,74,86,0,[],0.1,5400.0
processParameters.thicknessControl.dosingTime.[0].compound,78,90,6,"['Al2O3', 'Pd', 'Platinum', 'Zn(O,S)', 'ZnO', 'ZnS']",,
processParameters.thicknessControl.dosingTime.[0].precursor.quantityValue.numericValue,76,88,0,[],0.01,4200.0
processParameters.thicknessControl.dosingTime.[1].coReactant.quantityValue.numericValue,16,18,0,[],0.1,300.0
processParameters.thicknessControl.dosingTime.[1].compound,18,20,7,"['Al2O3', 'In2S3', 'MgO', 'W', 'Zinc Oxide', 'ZnO', 'ZnO:Al']",,
processParameters.thicknessControl.dosingTime.[1].precursor.quantityValue.numericValue,16,18,0,[],0.03,600.0
processParameters.thicknessControl.dosingTime.[2].coReactant.quantityValue.numericValue,3,3,0,[],1.0,200.0
processParameters.thicknessControl.dosingTime.[2].compound,3,3,3,"['Al2O3', 'TiO2', 'ZnO:Al']",,
processParameters.thicknessControl.dosingTime.[2].precursor.quantityValue.numericValue,3,3,0,[],0.5,200.0
processParameters.thicknessControl.filmThickness.quantityValue.numericValue,74,90,0,[],0.0,1500.0
processParameters.thicknessControl.flowRates.[0].coReactantFlow.quantityValue.numericValue,34,43,0,[],0.0,1000.0
processParameters.thicknessControl.flowRates.[0].compound,50,59,8,"['Al2O3', 'MgO', 'N2', 'Pd', 'Platinum', 'Zn(O,S)', 'ZnO', 'ZnS']",,
processParameters.thicknessControl.flowRates.[0].precursorFlow.quantityValue.numericValue,37,46,0,[],0.0,700.0
processParameters.thicknessControl.flowRates.[0].purgingGasFlow.quantityValue.numericValue,28,34,0,[],0.0,1200.0
processParameters.thicknessControl.flowRates.[1].coReactantFlow.quantityValue.numericValue,5,6,0,[],0.1,700.0
processParameters.thicknessControl.flowRates.[1].compound,8,9,4,"['Al2O3', 'In2S3', 'Zinc Oxide', 'ZnO']",,
processParameters.thicknessControl.flowRates.[1].precursorFlow.quantityValue.numericValue,5,6,0,[],0.1,700.0
processParameters.thicknessControl.flowRates.[1].purgingGasFlow.quantityValue.numericValue,5,6,0,[],10.0,700.0
processParameters.thicknessControl.flowRates.[2].coReactantFlow.quantityValue.numericValue,2,2,0,[],80.0,700.0
processParameters.thicknessControl.flowRates.[2].compound,2,2,2,"['Al2O3', 'ZnO:Al']",,
processParameters.thicknessControl.flowRates.[2].precursorFlow.quantityValue.numericValue,2,2,0,[],80.0,700.0
processParameters.thicknessControl.flowRates.[2].purgingGasFlow.quantityValue.numericValue,2,2,0,[],160.0,700.0
processParameters.thicknessControl.growthPerCycle.filmThickness.quantityValue.numericValue,67,83,0,[],1.0,830.0
processParameters.thicknessControl.growthPerCycle.numberofCycles.quantityValue.numericValue,69,83,0,[],2.0,3000.0
processParameters.thicknessControl.growthPerCycle.values.[0].compound,86,99,9,"['Al2O3', 'DEtZn', 'In2S3', 'Pd', 'Platinum', 'Zn(O,S)', 'ZnO', 'ZnS', 'ZrO2']",,
processParameters.thicknessControl.growthPerCycle.values.[0].value.quantityValue.numericValue,78,90,0,[],0.075,115.0
processParameters.thicknessControl.growthPerCycle.values.[1].compound,19,22,8,"['Al2O3', 'DMeZn', 'MgO', 'W', 'Zinc Oxide', 'ZnO', 'ZnO:Al', 'ZnS']",,
processParameters.thicknessControl.growthPerCycle.values.[1].value.quantityValue.numericValue,19,22,0,[],0.18,125.0
processParameters.thicknessControl.growthPerCycle.values.[2].compound,3,3,3,"['Pt', 'TiO2', 'Zn1/C0xMgxO']",,
processParameters.thicknessControl.growthPerCycle.values.[2].value.quantityValue.numericValue,3,3,0,[],0.5,1.7
processParameters.thicknessControl.growthPerCycle.values.[3].compound,1,1,1,['TiO2'],,
processParameters.thicknessControl.growthPerCycle.values.[3].value.quantityValue.numericValue,1,1,0,[],0.35,0.35
processParameters.thicknessControl.growthPerCycle.values.[4].compound,1,1,1,['HfO2'],,
processParameters.thicknessControl.growthPerCycle.values.[4].value.quantityValue.numericValue,1,1,0,[],1.0,1.0
processParameters.thicknessControl.growthPerCycle.values.[5].compound,1,1,1,['Al2O3'],,
processParameters.thicknessControl.growthPerCycle.values.[5].value.quantityValue.numericValue,1,1,0,[],1.0,1.0
processParameters.thicknessControl.nucleationPeriod.quantityValue.numericValue,35,41,0,[],0.0,30.0
processParameters.thicknessControl.purgeTime.[0].coReactant.quantityValue.numericValue,73,85,0,[],1.0,22000.0
processParameters.thicknessControl.purgeTime.[0].compound,78,90,6,"['Al2O3', 'Pd', 'Platinum', 'Zn(O,S)', 'ZnO', 'ZnS']",,
processParameters.thicknessControl.purgeTime.[0].precursor.quantityValue.numericValue,76,88,0,[],1.0,12600.0
processParameters.thicknessControl.purgeTime.[1].coReactant.quantityValue.numericValue,16,18,0,[],1.0,500.0
processParameters.thicknessControl.purgeTime.[1].compound,18,20,7,"['Al2O3', 'In2S3', 'MgO', 'W', 'Zinc Oxide', 'ZnO', 'ZnO:Al']",,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,16,18,0,[],0.3,500.0
processParameters.thicknessControl.purgeTime.[2].coReactant.quantityValue.numericValue,3,3,0,[],2.0,500.0
processParameters.thicknessControl.purgeTime.[2].compound,3,3,3,"['Al2O3', 'TiO2', 'ZnO:Al']",,
processParameters.thicknessControl.purgeTime.[2].precursor.quantityValue.numericValue,3,3,0,[],2.0,500.0
processParameters.thicknessControl.saturation,101,120,0,[],0.0,1.0
reactantSelection.carrierGas,62,72,9,"['Ar', 'Argon', 'Argon (Ar)', 'H2', 'N2', 'Nitrogen', 'argon', 'high-purity nitrogen', 'nitrogen']",,
reactantSelection.coReactant.[0].coReactant,101,120,18,"['Deionized water', 'Deionized water (DI H2O)', 'H2O', 'H2O (water)', 'H2O vapor', 'H2O2', 'H2S', 'NH4OH', 'O2', 'O3', 'Oxygen', 'Oxygen (O2)', 'Water', 'Water (H2O)', 'deionised water', 'deionized water', 'water', 'water vapor']",,
reactantSelection.coReactant.[0].compound,101,120,7,"['Al2O3', 'Platinum', 'Zn(O,S)', 'ZnO', 'ZnO:N', 'ZnS', 'ZrO2']",,
reactantSelection.coReactant.[1].coReactant,26,29,13,"['D2O', 'Deionized water', 'Deionized water (DI H2O)', 'H2O', 'H2O vapor', 'H2S', 'O2', 'Water', 'Water (H2O)', 'disilane', 'hydrogen sulfide', 'water', 'water vapor']",,
reactantSelection.coReactant.[1].compound,26,29,8,"['Al2O3', 'In2S3', 'MgO', 'W', 'Zinc Oxide', 'ZnO', 'ZnO:Al', 'ZnS']",,
reactantSelection.coReactant.[2].coReactant,7,8,5,"['Formalin', 'O3', 'Water (H2O)', 'oxygen', 'water']",,
reactantSelection.coReactant.[2].compound,7,8,7,"['Al2O3', 'HfO2', 'Pd', 'Pt', 'TiO2', 'Zn1/C0xMgxO', 'ZnO:Al']",,
reactantSelection.coReactant.[3].coReactant,1,1,1,['H2O vapor'],,
reactantSelection.coReactant.[3].compound,1,1,1,['TiO2'],,
reactantSelection.coReactant.[4].coReactant,1,1,1,['H2O vapor'],,
reactantSelection.coReactant.[4].compound,1,1,1,['HfO2'],,
reactantSelection.coReactant.[5].coReactant,1,1,1,['H2O vapor'],,
reactantSelection.coReactant.[5].compound,1,1,1,['Al2O3'],,
reactantSelection.precursor.[0].compound,101,120,7,"['Al2O3', 'Platinum', 'Zn(O,S)', 'ZnO', 'ZnO:N', 'ZnS', 'ZrO2']",,
reactantSelection.precursor.[0].precursor,101,120,40,"['(C2H5)2Zn', 'DEZ', 'DEZ (C2H5)2Zn', 'DEZ (Zn(C2H5)2)', 'DEZ (diethylzinc)', 'DEZn', 'DEtZn', 'DMZn', 'Diethyl zinc', 'Diethyl zinc (DEZn)', 'Diethylzinc (DEZ)', 'Diethylzinc (DEZn)', 'Diethylzinc (DetZn)', 'Dimethyl Zinc (DMZ)', 'Trimethyl aluminum (TMA)', 'Trimethyl(methylcyclopentadienyl)platinum(IV)', 'Trimethylaluminum (TMA)', 'Zn(C2H5)2', 'Zn(C2H5)2 (diethylzinc, DEZn)', 'Zn(CH2CH3)2', 'Zn(CH3)2', 'diethyl Zn (DEZ)', 'diethyl zinc', 'diethyl zinc (DEZ)', 'diethyl zinc (DEZ, Zn(CH2CH3)2)', 'diethyl zinc (DEtZn)', 'diethyl zinc (Strem)', 'diethyl zinc [Zn(C2H5)2]', 'diethylzinc', 'diethylzinc (Crompton GmbH)', 'diethylzinc (DEZ)', 'diethylzinc (DEZ; Crompton GmbH)', 'diethylzinc (DEZn)', 'diethylzinc (DEtZn)', 'diethylzinc (Zn(C2H5)2, DEZn)', 'diethylzinc (ZnEt2)', 'dimethyl zinc (DMZ)', 'dimethyl zinc (DMZn)', 'tetrakis(dimethylamido)zirconium', 'trimethylaluminum']",,
reactantSelection.precursor.[1].compound,32,36,9,"['Al', 'Al2O3', 'In2S3', 'MgO', 'W', 'Zinc Oxide', 'ZnO', 'ZnO:Al', 'ZnS']",,
reactantSelection.precursor.[1].precursor,32,36,24,"['(C2H5)3Al', 'Al(CH3)3', 'DEZ (C2H5)2Zn', 'DEZn', 'DMZn', 'DMeZn', 'Diborane (B2H6)', 'Diethyl Zinc', 'Diethyl zinc (DEZ)', 'Diethyl zinc (DEtZn)', 'Diethylzinc (DEZ)', 'Indium acetyl acetonate', 'TMA', 'TMA (Al(CH3)3)', 'Trimethylaluminum (TMA)', 'bis-cyclopentadienyl magnesium', 'diethyl zinc', 'diethyl zinc (DEZn)', 'dimethylzinc', 'indium acetylacetonate', 'trimethylaluminum', 'trimethylaluminum (TMA)', 'trimethylaluminum (TMA; Witco GmbH)', 'tungsten hexafluoride']",,
reactantSelection.precursor.[2].compound,9,10,9,"['Al', 'Al2O3', 'HfO2', 'Pd', 'Pt', 'TiO2', 'Zn1/C0xMgxO', 'ZnO', 'ZnO:Al']",,
reactantSelection.precursor.[2].precursor,9,10,9,"['(trimethyl)methylcyclopentadienyl platinum', 'Palladium hexafluoroacetylacetate (Pd(hfac)2)', 'TEMAHf, Hf[(C2H5)(CH3)]4', 'Titanium tetrachloride (TiCl4)', 'diethyl zinc, bis-cyclopentadienyl magnesium', 'diethylzinc (DEZ)', 'trimethyl aluminum (TMAl)', 'trimethylaluminum', 'zinc acetate']",,
reactantSelection.precursor.[3].compound,1,1,1,['TiO2'],,
reactantSelection.precursor.[3].precursor,1,1,1,['titanium isopropoxide'],,
reactantSelection.precursor.[4].compound,1,1,1,['HfO2'],,
reactantSelection.precursor.[4].precursor,1,1,1,['tetrakis(dimethylamido)hafnium'],,
reactantSelection.precursor.[5].compound,1,1,1,['Al2O3'],,
reactantSelection.precursor.[5].precursor,1,1,1,['trimethylaluminum'],,
reactantSelection.purgingGas,78,93,10,"['Ar', 'Argon', 'Argon (Ar)', 'N2', 'Nitrogen', 'Oxygen (O2)', 'argon', 'inert gas', 'neutral gas', 'nitrogen']",,
