property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
processParameters.substrate,46,59,38,"['100-nm-thick SiO2/Si substrates', '300 nm SiO2/p++ Si substrate', 'Glass', 'Heavily doped p-type Silicon with thermally grown 100 nm SiO2', 'HfLaO', 'Si (100) substrate', 'Si wafer', 'Si wafers coated by a 300 nm thick thermally grown SiO2', 'Si(100) substrate with a native oxide layer', 'Si(100) substrates', 'Si(100) substrates and soda-lime glass', 'Si(100) wafers with a native oxide (SiO2) layer', 'Si/SiO2', 'Si/SiO2 thermal oxide wafer', 'SiO2 spacer layer', 'SiO2 substrate (300 nm) on silicon base', 'SiO2/Si', 'SiO2/Si substrate', 'SiO2/Si substrates', 'glass', 'glass substrate', 'heavily doped p-type silicon substrate with a 100-nm-thick thermal SiO2 film', 'highly boron-doped polished Silicon (Si) wafers', 'low-boron-doped polished silicon (Si) wafer', 'p+ Si substrate', 'p++-doped silicon wafer', 'p-doped silicon wafer', 'silicon and thermally oxidized silicon dioxide (100 nm) wafers', 'thermally grown SiO2 buffer layer', 'thermally grown SiO2 layer on a poly-Si substrate', 'thermally grown SiO2 on heavily doped Si', 'thermally grown SiO2 substrate', 'thermally grown SiO2-buffered substrate', 'thermally grown SiO2/Si', 'thermally grown SiO2/Si substrates', 'thermally oxidated p+ Si substrate', 'thermally oxidized SiO2 100 nm/p++-doped silicon wafer', 'thermally-grown SiO2/Si substrate']",,
processParameters.supercycleDesign.numberofSubcycles.[0].compound,33,45,13,"['IGO', 'IGZO', 'In', 'In-Ga-O', 'In2O3', 'InGaZnO', 'InO', 'InOx', 'SiO2', 'TEIn', 'Te', 'Zn', 'ZnO']",,
processParameters.supercycleDesign.numberofSubcycles.[0].count.quantityValue.numericValue,28,34,0,[],0.0,28.0
processParameters.supercycleDesign.numberofSubcycles.[1].compound,28,36,10,"['Ga', 'Ga2O3', 'GaO', 'GaOx', 'GaZnO', 'In', 'In-Ga', 'TeO2', 'Zn-O', 'ZnO']",,
processParameters.supercycleDesign.numberofSubcycles.[1].count.quantityValue.numericValue,24,30,0,[],1.0,28.0
processParameters.supercycleDesign.numberofSubcycles.[2].compound,25,31,8,"['DEZn', 'Ga', 'Ga2O3', 'GaO', 'In2O3', 'Zn', 'ZnO', 'ZnOx']",,
processParameters.supercycleDesign.numberofSubcycles.[2].count.quantityValue.numericValue,21,25,0,[],1.0,14.0
processParameters.supercycleDesign.numberofSubcycles.[3].compound,1,2,1,['ZnO'],,
processParameters.supercycleDesign.numberofSubcycles.[3].count.quantityValue.numericValue,1,2,0,[],1.0,2.0
processParameters.supercycleDesign.numberofSubcycles.[4].compound,1,1,1,['In2O3'],,
processParameters.supercycleDesign.numberofSubcycles.[4].count.quantityValue.numericValue,1,1,0,[],9.0,9.0
processParameters.supercycleDesign.numberofSubcycles.[5].compound,1,1,1,['ZnO'],,
processParameters.supercycleDesign.numberofSubcycles.[5].count.quantityValue.numericValue,1,1,0,[],1.0,1.0
processParameters.supercycleDesign.subcycleSequence,33,133,22,"['DEZn', 'Ga', 'Ga-O', 'Ga2O3', 'GaO', 'GaOx', 'IGZO', 'In', 'In-Ga', 'In-Ga-O', 'In-O', 'In2O3', 'InO', 'InOx', 'SiO2', 'TEIn', 'Te', 'TeO2', 'Zn', 'Zn-O', 'ZnO', 'ZnOx']",,
processParameters.temperature.quantityValue.numericValue,55,69,0,[],20.0,400.0
processParameters.thicknessControl.dosingTime.[0].coReactant.quantityValue.numericValue,10,16,0,[],0.5,500.0
processParameters.thicknessControl.dosingTime.[0].compound,18,26,8,"['HfO2', 'IGZO', 'In', 'In2O3', 'InO', 'InOx', 'SiO2', 'Te']",,
processParameters.thicknessControl.dosingTime.[0].precursor.quantityValue.numericValue,11,17,0,[],0.04,2000.0
processParameters.thicknessControl.dosingTime.[1].coReactant.quantityValue.numericValue,7,9,0,[],1.0,200.0
processParameters.thicknessControl.dosingTime.[1].compound,15,19,7,"['Ga', 'Ga2O3', 'GaOx', 'GaZnO', 'IGZO', 'TeO2', 'ZnO']",,
processParameters.thicknessControl.dosingTime.[1].precursor.quantityValue.numericValue,8,10,0,[],0.01,2000.0
processParameters.thicknessControl.dosingTime.[2].coReactant.quantityValue.numericValue,5,7,0,[],0.5,10.0
processParameters.thicknessControl.dosingTime.[2].compound,12,16,4,"['Ga2O3', 'Zn', 'ZnO', 'ZnOx']",,
processParameters.thicknessControl.dosingTime.[2].precursor.quantityValue.numericValue,6,8,0,[],0.04,8.0
processParameters.thicknessControl.filmThickness.quantityValue.numericValue,44,55,0,[],4.2,100.0
processParameters.thicknessControl.flowRates.[0].coReactantFlow.quantityValue.numericValue,11,13,0,[],0.9,970.0
processParameters.thicknessControl.flowRates.[0].compound,19,27,8,"['HfO2', 'IGZO', 'In2O3', 'InO', 'InOx', 'Ozone (O3)', 'SiO2', 'Te']",,
processParameters.thicknessControl.flowRates.[0].precursorFlow.quantityValue.numericValue,10,12,0,[],0.9,200.0
processParameters.thicknessControl.flowRates.[0].purgingGasFlow.quantityValue.numericValue,10,10,0,[],0.9,250.0
processParameters.thicknessControl.flowRates.[1].coReactantFlow.quantityValue.numericValue,7,9,0,[],0.9,970.0
processParameters.thicknessControl.flowRates.[1].compound,14,18,6,"['Ga2O3', 'GaOx', 'GaZnO', 'IGZO', 'TeO2', 'ZnO']",,
processParameters.thicknessControl.flowRates.[1].precursorFlow.quantityValue.numericValue,6,8,0,[],0.9,200.0
processParameters.thicknessControl.flowRates.[1].purgingGasFlow.quantityValue.numericValue,6,6,0,[],0.9,250.0
processParameters.thicknessControl.flowRates.[2].coReactantFlow.quantityValue.numericValue,5,7,0,[],0.9,970.0
processParameters.thicknessControl.flowRates.[2].compound,11,15,3,"['Ga2O3', 'ZnO', 'ZnOx']",,
processParameters.thicknessControl.flowRates.[2].precursorFlow.quantityValue.numericValue,4,6,0,[],0.9,120.0
processParameters.thicknessControl.flowRates.[2].purgingGasFlow.quantityValue.numericValue,4,4,0,[],0.9,250.0
processParameters.thicknessControl.growthPerCycle.filmThickness.quantityValue.numericValue,22,28,0,[],4.7,60.0
processParameters.thicknessControl.growthPerCycle.numberofCycles.quantityValue.numericValue,13,15,0,[],8.0,1400.0
processParameters.thicknessControl.growthPerCycle.values.[0].compound,26,33,10,"['Al2O3', 'IGZO', 'In', 'In2O3', 'InO', 'InOx', 'SiO2', 'TEIn', 'Te', 'ZnO']",,
processParameters.thicknessControl.growthPerCycle.values.[0].value.quantityValue.numericValue,20,27,0,[],0.066,11.86
processParameters.thicknessControl.growthPerCycle.values.[1].compound,16,19,6,"['Ga2O3', 'GaOx', 'In-Ga bimetallic precursor', 'TeO2', 'Zn', 'ZnO']",,
processParameters.thicknessControl.growthPerCycle.values.[1].value.quantityValue.numericValue,10,13,0,[],0.0234,1.97
processParameters.thicknessControl.growthPerCycle.values.[2].compound,15,18,6,"['DEZn', 'Ga', 'Ga2O3', 'GaO', 'ZnO', 'ZnOx']",,
processParameters.thicknessControl.growthPerCycle.values.[2].value.quantityValue.numericValue,9,12,0,[],0.0703,1.7
processParameters.thicknessControl.nucleationPeriod.quantityValue.numericValue,12,14,0,[],0.0,200.0
processParameters.thicknessControl.purgeTime.[0].coReactant.quantityValue.numericValue,16,24,0,[],1.0,10000.0
processParameters.thicknessControl.purgeTime.[0].compound,18,26,8,"['HfO2', 'IGZO', 'In', 'In2O3', 'InO', 'InOx', 'SiO2', 'Te']",,
processParameters.thicknessControl.purgeTime.[0].precursor.quantityValue.numericValue,16,24,0,[],1.0,10000.0
processParameters.thicknessControl.purgeTime.[1].coReactant.quantityValue.numericValue,13,17,0,[],1.0,10000.0
processParameters.thicknessControl.purgeTime.[1].compound,15,19,7,"['Ga', 'Ga2O3', 'GaOx', 'GaZnO', 'IGZO', 'TeO2', 'ZnO']",,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,13,17,0,[],1.0,10000.0
processParameters.thicknessControl.purgeTime.[2].coReactant.quantityValue.numericValue,11,15,0,[],1.0,25.0
processParameters.thicknessControl.purgeTime.[2].compound,12,16,4,"['Ga2O3', 'Zn', 'ZnO', 'ZnOx']",,
processParameters.thicknessControl.purgeTime.[2].precursor.quantityValue.numericValue,11,15,0,[],4.0,25.0
processParameters.thicknessControl.saturation,51,63,0,[],0.0,1.0
reactantSelection.carrierGas,23,31,7,"['Ar', 'Ar/O2', 'Ar/O2 mixed gas', 'Argon', 'Argon (Ar)', 'N2', 'Nitrogen']",,
reactantSelection.coReactant.[0].coReactant,55,69,19,"['Ar + O2 mixed plasma', 'Ar/O2 plasma', 'H2O', 'MeOH', 'N2O', 'O2', 'O2 or N2O plasma', 'O2 plasma', 'O2/Ar', 'O3', 'Oxygen', 'Oxygen (O2)', 'Oxygen (O2) plasma', 'Ozone', 'Ozone (O3)', 'Water (H2O)', 'ozone', 'ozone (O3)', 'trimethylaluminum (TMA)']",,
reactantSelection.coReactant.[0].compound,57,71,18,"['Al', 'Al2O3', 'HfO2', 'HfOx', 'IGZO', 'In', 'In2O3', 'InGaZnO', 'InO', 'InOx', 'O', 'O2', 'O3', 'Oxygen', 'SiO2', 'Te', 'Zn', 'ZnO']",,
reactantSelection.coReactant.[1].coReactant,38,47,16,"['Ar/O2 plasma', 'H2O', 'O2', 'O2 or N2O plasma', 'O2 plasma', 'O2/Ar', 'O3', 'Oxygen', 'Oxygen (O2)', 'Oxygen (O2) plasma', 'Ozone', 'Ozone (O3)', 'Water', 'Water (H2O)', 'diethyl zinc (DEZn)', 'ozone']",,
reactantSelection.coReactant.[1].compound,40,49,16,"['Al2O3', 'Ga2O3', 'GaO', 'GaOx', 'GaZnO', 'HfAlOx', 'HfLaO', 'HfO2', 'HfOx', 'IGZO', 'In2O3', 'InGaZnO', 'InO', 'TeO2', 'Zn', 'ZnO']",,
reactantSelection.coReactant.[2].coReactant,31,36,14,"['Ar/O2 plasma', 'H2O', 'O2', 'O2 or N2O plasma', 'O2 plasma', 'O2/Ar', 'O3', 'O3, H2O', 'Oxygen', 'Oxygen (O2) plasma', 'Ozone', 'Ozone (O3)', 'Water (H2O)', 'ozone']",,
reactantSelection.coReactant.[2].compound,32,37,11,"['Al2O3', 'AlOx', 'Ga', 'Ga2O3', 'GaO', 'IGZO', 'IZO', 'In2O3', 'O', 'ZnO', 'ZnOx']",,
reactantSelection.coReactant.[3].coReactant,2,2,2,"['H2O', 'O2']",,
reactantSelection.coReactant.[3].compound,3,3,3,"['IGZO', 'ZnO', 'ZnOx']",,
reactantSelection.coReactant.[4].coReactant,1,1,1,['O2'],,
reactantSelection.coReactant.[4].compound,1,1,1,['SiO2'],,
reactantSelection.precursor.[0].compound,57,71,14,"['Al2O3', 'HfO2', 'HfOx', 'IGZO', 'In', 'In-Ga', 'In2O3', 'InGaOx', 'InGaZnO', 'InO', 'InOx', 'SiO2', 'Te', 'ZnO']",,
reactantSelection.precursor.[0].precursor,54,68,45,"['(3-(dimethylamino)propyl)dimethylindium (DADI)', '(3-Dimethylaminopropyl) dimethyl indium (DADI)', '(3-Dimethylaminopropyl)-dimethyl indium (DADI)', '(3-dimethylamimopropryl)-dimethyl indium (DADI)', '(3-dimethylaminopropyl)-dimethyl indium (DADI)', '(3dimethylamimopropryl)-dimethyl indium (DADI)', '(3dimethylaminopropyl)dimethylindium (DADI)', '(CH3)3In (TMIn)', '(N,N′-di-tertbutylacetimidamido)dimethylindium (DBADMIn)', '(NN, 0-ditert-butylacetimidamido)-dimethylindium', '3-(dimethylaminopropyl)dimethylindium (DADI)', 'BTBAS', 'DADI', 'DIPAS', 'Diethyl zinc (DEZ)', 'Diisopropyl-aminosilane (DIPAS)', 'Diisopropylaminosilane (DIPAS)', 'Hf precursor', 'In precursor', 'In, Ga, Zn precursors', 'In-Ga bimetallic precursor', 'Indium precursor', 'TEIn/In-Ga/DEZn', 'TEMAHf', 'TMA', 'TMIn', 'Te(SiMe3)2', 'Tetrakis(ethylmethylamino)hafnium (TEMAH)', 'Tetrakis-ethylmethylamino hafnium (TEMAHf)', 'Triethylindium (TEIn)', 'Triethylindium (TEIn), In-Ga bimetallic precursor, diethylzinc (DEZn)', 'Triethylindium, In-Ga bimetallic, diethylzinc', 'Trimethylaluminum', 'Trimethylindium', '[3-(Dimethylamino)-propyl] dimethyl indium (DADI)', '[3-(dimethylamino) propyl] dimethyl indium (DADI)', '[3-(dimethylamino)propyl]-dimethyl indium (DADI)', '[3-(dimethylamino)propyl]dimethyl indium (DADI)', 'alkyl cyclopentadienyl In', 'diethylzinc (DEZ)', 'dimethylbutylamino(trimethylindium)', 'indium-gallium single precursor', 'metal-organic precursor containing indium', 'newly synthesized indium-gallium single precursor', 'trimethylindium']",,
reactantSelection.precursor.[1].compound,52,66,15,"['Al2O3', 'Ga', 'Ga2O3', 'GaO', 'GaOx', 'HfAlOx', 'HfLaO', 'HfOx', 'IGZO', 'In2O3', 'InGaZnO', 'InO', 'TeO2', 'Zn', 'ZnO']",,
reactantSelection.precursor.[1].precursor,50,64,28,"['(C2H5)2Zn (DEZ)', 'Al precursor', 'DEZn', 'Ga precursor', 'Gallium precursor', 'H2O', 'Hf precursor', 'HfAl precursor', 'In-Ga bimetallic precursor', 'TEIn, In-Ga bimetallic, DEZn', 'TMGa', 'Te(OEt)4', 'Trimethyl gallium', 'Trimethyl gallium (TMGa)', 'Trimethyl indium (TMIn)', 'Trimethylaluminum', 'Trimethylaluminum (TMA)', 'Trimethylgallium (TMGa)', 'Trimethylindium (TMIn), Trimethylgallium (TMGa), Diethylzinc (DEZn)', '[3-(dimethylamino)propyl] dimethyl indium (DADI), trimethyl gallium (TMGa), diethyl zinc (DEZ)', '[3-(dimethylamino)propyl]dimethyl indium (DADI)', 'diethyl zinc (DEZn)', 'diethylzinc (DEZ)', 'metal-organic precursor containing gallium', 'triethyl gallium (TEGa)', 'trimethyl gallium (TMGa)', 'trimethylgallium', 'trimethylgallium (TMGa)']",,
reactantSelection.precursor.[2].compound,43,49,12,"['Al2O3', 'AlOx', 'Ga', 'Ga2O3', 'GaO', 'IGZO', 'IZO', 'In2O3', 'O', 'Zn', 'ZnO', 'ZnOx']",,
reactantSelection.precursor.[2].precursor,42,48,25,"['(3-dimethylaminopropyl)-dimethyl indium (DADI), trimethylgallium (TMGa), diethylzinc (DEZ)', 'Al precursor', 'DEZ', 'DEZn', 'Diethyl zinc (DEZ)', 'Diethylzinc', 'Diethylzinc (DEZ)', 'Diethylzinc (DEZn)', 'Ga2(NMe2)6', 'In, Zn precursors', 'TMA', 'Triethyl gallium (TEGa)', 'Trimethyl gallium (TMGa)', 'Trimethylaluminum (TMA)', 'Zinc precursor', 'Zn precursor', 'cyclopentadienyl indium (InCp)', 'diethyl zinc (DEZ)', 'diethyl zinc (DEZn)', 'diethylzinc', 'diethylzinc (DEZ)', 'diethylzinc (DEZn)', 'metal-organic precursor containing zinc', 'ozone (O3)', 'trimethylgallium (TMGa)']",,
reactantSelection.precursor.[3].compound,5,5,4,"['HfO2', 'IGZO', 'O', 'ZnO']",,
reactantSelection.precursor.[3].precursor,4,4,4,"['Diethyl zinc (DEZ)', 'In, Ga, Zn precursors', 'O2 plasma', 'Tetrakis(dimethylamino)hafnium (TEMAHf)']",,
reactantSelection.precursor.[4].compound,3,3,3,"['Al', 'Al2O3', 'SiO2']",,
reactantSelection.precursor.[4].precursor,3,3,3,"['Si precursor', 'Trimethyl aluminum (TMA)', 'trimethylaluminum']",,
reactantSelection.purgingGas,24,35,6,"['Ar', 'Argon', 'Argon (Ar)', 'N2', 'Nitrogen', 'nitrogen']",,
