property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
materialProperties.crystallinity.phase,82,156,73,"['(002) peak intensity reduced compared to undoped ZnO (polycrystalline)', 'Al2O3: amorphous; ZnO: crystalline; alloys: amorphous', 'Amorphous or nanocrystalline (intermediate / O-rich bulk composition)', 'Amorphous or nanocrystalline (intermediate / bulk composition)', 'Bi2O3-core: tetragonal single crystal; ZnO-shell: amorphous', 'Epitaxial (002) single orientation', 'Epitaxial, nonpolar (m-plane); monocrystalline for thicker films', 'High crystallinity, preferential (0002) orientation, nearly single-crystal', 'Highly a-axis oriented (100) (Film A)', 'Highly c-axis oriented (002) (Film B)', 'Highly crystalline, c-axis oriented (0001)', 'Metallic Pd nanoparticles; PdZn intermetallic observed on ZnO-supported samples', 'Monoclinic HfO2 (111) observed without IPL; amorphous HfO2 observed with ZnO/ZnS IPLs', 'Polycrystalline, preferential (100) orientation', 'Similar to Film A; peaks at (100) and (002) with increased (002) intensity (Film C)', 'ZnO: crystalline; Al2O3: amorphous', 'ZnO: polycrystalline above ~10 Å; Al2O3: amorphous', 'ZnS-like (hexagonal/cubic) at interface (higher S content)', 'ZnS-like (hexagonal/cubic) for S-rich (interface composition)', 'amorphous', 'amorphous for <5 ALD cycles; hexagonal, nanocrystalline ZnO for >=5 ALD cycles', 'amorphous-like', 'anatase (polycrystalline)', 'anatase TiO2; ZnO (present in core-shell samples)', 'c-axis oriented (high crystallinity)', 'c-axis preferred orientation (002)', 'c-plane oriented (wurtzite) epitaxial (annealed, 800 °C)', 'c-plane oriented (wurtzite) epitaxial (as-deposited)', 'crystalline', 'crystalline hexagonal (wurtzite) ZnO', 'crystalline; preferred orientations vary with temperature (100 at low T, 002 at high T)', 'cubic (111)', 'epitaxial', 'epitaxial (0 0 2) single orientation (observed with +10 V bias at 600 °C)', 'epitaxial (wurtzite), c-axis aligned with substrate', 'epitaxial, c-axis oriented', 'epitaxial, wurtzite', 'hexagonal (epitaxial)', 'hexagonal ZnO', 'hexagonal ZnO structure', 'hexagonal wurtzite', 'hexagonal wurtzite, (002) preferred orientation', 'hexagonal zincite', 'high crystallinity (crystalline)', 'highly (0001)-oriented', 'insulating (very thin, 1-2 nm)', 'microcrystalline', 'monocrystalline', 'monocrystalline (wurtzite, c-axis oriented)', 'nanocrystalline', 'nanocrystalline; random (100 and 002) orientation', 'polycrystalline', 'polycrystalline (hexagonal wurtzite)', 'polycrystalline (preferred (100) orientation)', 'polycrystalline (preferred orientation evolves to (002) at higher T)', 'polycrystalline (wurtzite)', 'polycrystalline ZnAl2O4 and amorphous Al2O3 (after 700 °C anneal); polycrystalline ZnO (after 450 °C anneal)', 'polycrystalline wurtzite', 'polycrystalline, (100) textured', 'polycrystalline, hexagonal wurtzite (P63mc)', 'polycrystalline; negligible preferential orientation', 'polycrystalline; weak c-axis preferential orientation', 'poorly crystallized', 'predominant (002) preferred orientation (polycrystalline with (002) peak)', 'preferred (0 0 2) orientation (improved with +10 V bias at 300 °C)', 'reduced crystallinity; nanocrystalline or amorphous tendency with increasing N', 'strong (0 0 2) preferred orientation (electric field slightly increased (0 0 2) intensity at 130 °C)', 'varied; minimum at x ~ 0.4-0.6', 'wurtzite', 'wurtzite (hexagonal)', 'wurtzite (preferred orientations (100) and (101))', 'wurtzite ZnO (ZnO-like) for Mg content up to x~0.2; two-phase ZnO- and MgO-like for higher x; cubic rock-salt MgO-like for high x', 'wurtzite ZnO and zinc-blende ZnS (polycrystalline)']",,
materialProperties.electricalProperties.carrierDensity.quantityValue.numericValue,14,26,0,[],600000000000000.0,3.9e+26
materialProperties.electricalProperties.characterizationMethod,17,35,13,"['Hall effect (Ecopia HM-S5000)', 'Hall effect (Van der Pauw), RH2035 PhysTech system, permanent magnet 0.426 T', 'Hall effect (dc four-probe, up to 1.3 T)', 'Hall effect (van der Pauw)', 'Hall effect measurement', 'Hall measurement', 'Hall measurement (not fully specified)', 'Hall measurement (van der Pauw)', 'Hall measurements', 'Hall measurements (HMS-2000, Ecopia)', 'Hall measurements (RH2035 Phys-Tech GmbH)', 'Hall measurements (van der Pauw)', 'Hall-effect']",,
materialProperties.electricalProperties.mobility.quantityValue.numericValue,13,27,0,[],0.2,174.0
materialProperties.electricalProperties.resistivity.quantityValue.numericValue,10,16,0,[],6.9e-06,1000.0
materialProperties.filmComposition.atomicRatio.characterizationMethod,35,75,24,"['AES', 'AES; SIMS depth profiling', 'Auger electron spectroscopy (AES)', 'EDS', 'EDS (FE-SEM) Zn profile', 'EDS mapping', 'EDS point scanning', 'EDX', 'EDX / TEM-EDX', 'ICP-AES', 'Inductively coupled plasma atomic emission spectroscopy (ICP-AES)', 'RBS', 'SIMS', 'SIMS depth profiling', 'TEM-EDS', 'TOF-ERDA', 'XPS', 'XPS (core level O 1s analysis)', 'XPS (interface composition inferred from Zn Auger parameter and XRF)', 'XPS, EDS', 'XRF', 'XRF (calibrated by RBS)', 'XRF/XRR', 'x-ray fluorescence (XRF)']",,
materialProperties.filmComposition.atomicRatio.elements,76,252,14,"['Al', 'Co', 'Ga', 'Hf', 'In', 'Mg', 'N', 'Not Found', 'O', 'Pt', 'S', 'Ti', 'Zn', 'Zr']",,
materialProperties.filmComposition.atomicRatio.value,22,51,18,"['0.38:0.62', '0.3:1', '0.41:0.59', '0.45:0.55', '0.49:0.51', '0.55:0.45', '0.76-0.88:1', '0.7:1', '0.8:1', '1-x:x:O', '1.155:1', '1.179:1', '1.184:1', '1.192:1', '1.3:1', '1:0.86', '1:0.87', '1:1']",,
materialProperties.filmComposition.elementalConcentration.characterizationMethod,46,91,31,"['AES', 'AES; SIMS depth profiling', 'Auger electron spectroscopy (AES)', 'Derived from ALD cycle distribution (49:1)', 'Dynamic secondary ion mass spectrometry (SIMS, CAMECA IMS-6F)', 'EDS', 'EDS (FE-SEM) Zn profile', 'EDS mapping', 'EDS point scanning', 'EDX', 'EDX (TEM-EDX)', 'Energy-dispersive X-ray spectroscopy (EDS)', 'ICP-AES', 'Inductively coupled plasma atomic emission spectroscopy (ICP-AES)', 'RBS', 'SIMS', 'SIMS and XPS', 'Secondary ion mass spectrometry (SIMS)', 'TEM-EDS', 'TOF-ERDA', 'TOF-SIMS and XANES', 'X-ray photoelectron spectroscopy (XPS)', 'XPS', 'XPS, EDS', 'XPS, ICP-AES', 'XRF', 'XRF (Philips PW 1480 WDS, Rh-excitation); data analyzed with Uniquant 4.34 using DJ Kappa model', 'XRF (calibrated by RBS)', 'XRF calibrated by ICP', 'XRF calibrated with XRR (XRF/XRR)', 'x-ray fluorescence (XRF)']",,
materialProperties.filmComposition.elementalConcentration.values.quantityValue.numericValue,9,14,0,[],1.0,57.2
materialProperties.filmDensity.characterizationMethod,7,12,7,"['EDX', 'QCM mass measurements combined with film thickness measurements (ellipsometry and stylus profilometry)', 'X-ray reflectivity', 'XRR', 'ellipsometry', 'indirectly estimated by wet etching tests (dilute HF)', 'wet etching test (dilute HF)']",,
materialProperties.filmDensity.value.quantityValue.numericValue,3,4,0,[],2.7,3.1
materialProperties.opticalProperties.bandGap.quantityValue.numericValue,17,32,0,[],3.1,3.6
materialProperties.opticalProperties.characterizationMethod,16,25,15,"['Ellipsometry', 'PL', 'Photoluminescence (PL)', 'Reported in text as ~3.4 eV at room temperature', 'Tauc plot (UV-Vis transmission)', 'Tauc plot (UV-vis)', 'Tauc plot (from absorption extrapolation)', 'UV-Vis', 'UV-Vis (Hitachi U-2000) for transmittance/reflectance', 'UV-Vis absorption', 'UV-Vis transmission/reflectance (Perkin Elmer Lambda 900 dual beam spectrophotometer)', 'UV-Vis transmittance (double-beam spectrophotometer)', 'absorption onset from transmission (UV-Vis)', 'optical transmission', 'thin film measurement system']",,
materialProperties.opticalProperties.refractiveIndex.quantityValue.numericValue,3,5,0,[],1.52,2.0
materialProperties.roughness.characterizationMethod,39,72,11,"['AFM', 'AFM, STM', 'Atomic force microscopy (AFM)', 'Effective medium approach (ellipsometry model)', 'FE-SEM/TEM', 'SEM', 'SEM, TEM', 'TEM/SEM', 'XRR (fitting of XRR data)', 'XRR, ellipsometry', 'x-ray reflectivity, AFM']",,
materialProperties.roughness.value.quantityValue.numericValue,14,23,0,[],0.27,5.75
materialProperties.uniformity.variation.quantityValue.numericValue,3,6,0,[],1.0,29.0
otherAspects.filmStability,5,10,0,[],0.0,1.0
otherAspects.reproducibility,12,19,0,[],0.0,1.0
processParameters.deliveryMethod,25,45,26,"['AB sequence pulsing (precursor/co-reactant pulses)', 'ALE (atomic layer epitaxy)', 'DMZ/Ar and O2 streams mixed and delivered through a showerhead', 'Pneumatic valve pulsing (computer controlled)', 'Precursors administered via room-temperature vapor pressure; flow limited by manual needle valves and controlled with pneumatic valves (Labview).', 'Pulsed precursor exposures with extended timing sequence for high surface area substrates (t1-t2-t3-t4)', 'Pulsed precursor exposures with timing sequence t1-t2-t3-t4', 'Pulses of the reactive precursors are injected into the nitrogen carrier gas flow using computer-controlled solenoid valves.', 'Vapor-phase DEZ injection (no carrier gas); O3 from ozone generator', 'alternating pulsed gas dosing via separate inlet lines and nozzles', 'ambient-temperature vapor pulsing into viscous flow tube reactor', 'bubbler (temperature-controlled)', 'cross-flow', 'effusion (precursors admitted by effusion at room temperature; MgCp2 sublimation/transport)', 'fixed-bed powder fixture in a viscous flow reactor', 'flow reactor', 'flow type', 'hot-wall flow-type', 'manifold head with shielding gas', 'modified CVD system (pulsed ALD, periodic valve switching)', 'sequential precursor dosing with purging', 'sequential pulsed precursor dosing with nitrogen purging', 'spatial ALD', 'transverse flow', 'vapor delivery carried by carrier gas (N2)', 'viscous flow']",,
processParameters.plasmaPower.quantityValue.numericValue,3,9,0,[],100.0,200.0
processParameters.pressure.quantityValue.numericValue,46,84,0,[],3.754e-08,400.0
processParameters.reactor.manufacturer,30,56,21,"['ASM Microchemistry', 'ASM-Microchemistry', 'ASM-Microchemistry Ltd', 'Beneq', 'CN-1 Co.', 'Cambridge NanoTech', 'Cambridge NanoTech Company', 'Cambridge NanoTech; Microchemistry', 'Cambridge Nanotech', 'Cambridge Nanotech Inc.', 'Ever-tek', 'Maxtek', 'Microchemistry', 'Microchemistry (Espoo, Finland)', 'Microchemistry Ltd', 'Microchemistry Ltd.', 'Microchemistry Ltd., Finland', 'Microchemistry, Ltd.', 'Picosun Oy', 'Picosun, Finland', 'SYSKEY Ltd., Taiwan']",,
processParameters.reactor.name,53,102,43,"['4 in travelling wave-type ALD reactor', 'ALD flow reactor', 'ASM F-120', 'Beneq TFS 200', 'Beneq TFS-500', 'Cambridge NanoTech Savannah 100; Microchemistry F-120', 'Cambridge Nanotech ALD system', 'ECR plasma chamber', 'F-120', 'F-120 ALE', 'F-120 traveling wave reactor', 'F-450', 'F-450 ALE-system', 'F120', 'F120 ALE reactor', 'Fluidized bed reactor', 'Fluidized bed reactor (6.3 cm diameter)', 'M-120', 'Maxtek PM 400 quartz monitor (quartz crystal inserted in reaction chamber)', 'Microchemistry F-120', 'Plus-100 traveling wave-type ALD reactor', 'SUNALE R75 (hot-wall flow-type ALD reactor)', 'Savannah 100', 'Savannah-100', 'Savannah-100; F-120', 'Sunale R-200', 'Viscous flow reactor', 'continuous flow ALD reactor described elsewhere', 'custom built warm wall reactor', 'custom viscous flow atomic layer deposition reactor (inside diameter = 5 cm)', 'custom-built hot-wall viscous flow reactor', 'custom-built hotwall viscous flow tube reactor', 'custom-made hot-wall stainless tube reactor (1.5 in. diameter)', 'custom-made hot-wall two-inch diameter flowtube reactor', 'home-built hot-wall stainless steel tube reactor', 'home-made hotwall-type ALD chamber', 'homemade transverse flow type ALD reactor (hot-wall thermal ALD)', 'horizontal wall reactor', 'parallel plate, capacitively coupled system', 'parallel plate, capacitively-coupled reactor', 'rotary ALD reactor', 'travelling wave F-120 ALE reactor', 'viscous flow reactor']",,
processParameters.substrate,101,199,105,"['(0 0 0 1) c-plane sapphire substrate', '(0001) c-plane sapphire', '(0002)-oriented sapphire substrate', '1 in. Si(100) (HF-etched)', '10 cm^2 fused silica', '130 nm ITO coated glass', '200 mm silicon wafer', '200nm thick Al2O3 coated Si wafer', '2974 Corning glass', '305 x 305 soda lime glass plates', '4 in. glass substrate', '4 inches glass substrates', '4-inch Si wafers with 200-nm-thick SiO2 layer', '550 nm SiO2 spheres', '5×5 cm2 Si(100)', '5×5 cm^2 gold substrate (quartz crystal electrode used as substrate for QCM)', 'Anodic aluminum oxide (AAO) templates on aluminum foil', 'Au-coated (3 nm) Si substrates', 'BaTiO3 particles', 'CIGS (CuIn,GaSe2)', 'CMP p-type silicon (1 \t5\t9\t\t\t\t\t\t\t\t\t\t\t1 \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tNot Found)', 'CMP p-type silicon (1 \t5\t9\t\t\t\t\t\t\t\t\t\t1 \t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tNot Found)', 'CdSe quantum dot film on quartz sensor', 'Cicada wings (Pomponia intermedia); also on Si(100) and soda lime glass for reference', 'Corning 1737 glass substrate', 'Corning 7059 glass', 'Corning 7059 glass substrates', 'Corning glass 1737 and Si(001)', 'Cu(In,Ga)Se2 (CIGS)', 'Czochralski-grown n-type Si(100) wafer (resistivity 1-5 Ω·cm) with native oxide ~2 nm', 'Electrospun poly(vinyl alcohol) (PVA) microfibers; Si wafers (~1 cm x 1.5 cm) used as planar reference substrates', 'FTO (fluorine-doped tin oxide) substrates', 'GaN/Al2O3', 'GaN/Al2O3 template (GaN template)', 'GaN/sapphire epilayers (gallium nitride on sapphire)', 'Glass substrate', 'High surface area TiO2 nanopowder (~80 m^2/g)', 'Ineos fumed silica (specific surface area 82 m2/g)', 'LiCoO2 powders; composite electrodes', 'Mesoporous PS-b-P2VP nanorods on copper grids (holey carbon film)', 'Monocrystalline silicon (Si, 110)', 'Nanoporous alumina monoliths (cylindrical), 10 g load (∼790 monoliths); loaded layer height ~5.5 mm', 'PET (Melinex), glass, sapphire, silicon', 'S-doped n-type InP (100) (~3 × 10^18 cm^-3)', 'Si', 'Si (100)', 'Si (silicon) substrates', 'Si (substrate)', 'Si (with as-synthesized Bi2O3 nanowires)', 'Si substrate with 100 nm thermally grown SiO2 (electrodes evaporated on top)', 'Si wafer (HF-dipped)', 'Si wafer (Si[100])', 'Si wafers (silicon wafers)', 'Si wafers (with TiO2 nanofibers)', 'Si(001)', 'SiO2 (200 nm)/p-Si', 'Silica gel (Silicycle S10040M, mesoporous)', 'Silicycle S10040M silica gel (specific surface area 100 m2/g)', 'Soda-lime glass (SLG)', 'TiO2 nanoparticles (D-49 and M-79)', 'Transmission electron microscopic (TEM) grid with suspended single-walled carbon nanotubes (SWNTs)', 'Whatman nanoporous alumina membranes (outside diameter 13 mm, thickness 60 µm)', 'YSZ (111)', 'ZrO2 particles', 'alumina substrate', 'anodic alumina membrane (60 µm thick, 200 nm pores)', 'anodic aluminum oxide (AAO) template', 'borosilicate glass', 'c-Al2O3 (0001) sapphire substrate, 2 in diameter', 'c-plane (0001) sapphire (R-Al2O3)', 'carboxylate-modified polystyrene (PS) opal templates on glass substrates', 'cicada wing', 'epi-GaN/sapphire', 'flat silicon wafer', 'glass', 'glass (Corning 1737)', 'glass (Corning 1737) and silicon (001)', 'glass and Si(100)', 'glass and silicon (100)', 'glass substrate (CNT powder fixed by adhesive tape)', 'glass substrates', 'glass, sapphire, silicon, CdTe', 'glass/Mo (5x5 cm samples)', 'heavily doped p-type Si substrates coated with 100 nm SiO2', ""inner shell membrane (ISM) from hen's eggshell"", 'n-doped Si(100)', 'p-GaN on c-Al2O3 (sapphire)', 'p-type 5 in. Si(100)', 'p-type GaN on (0002) sapphire (Al2O3)', 'p-type Si (100)', 'planar silicon substrate (Si, some samples with thermally grown 100 nm SiO2)', 'polished single crystal sapphire (0 0 0 1)', 'polystyrene (PS) nanospheres assembled on Si (100) substrates', 'r-plane sapphire (0 1 1 2) for devices; HF-etched Si(100) for material characterization', 'sapphire', 'sapphire (0001)', 'sapphire (1010)', 'sapphire substrates', 'silicon', 'silicon (Si) substrate', 'soda lime glass (50 x 50 mm)', 'soda lime glass (SLG); magnesium-free fused silica (SiO2); CIGS (for devices)', 'ultralow-density silica aerogel monoliths', 'vertical-aligned MWCNT arrays', 'α-Al2O3 (0001) sapphire']",,
processParameters.supercycleDesign.numberofSubcycles.[0].compound,1,1,1,['A (ZnO)'],,
processParameters.supercycleDesign.numberofSubcycles.[0].count.quantityValue.numericValue,1,1,0,[],49.0,49.0
processParameters.supercycleDesign.numberofSubcycles.[1].compound,1,1,1,['B (Al doping)'],,
processParameters.supercycleDesign.numberofSubcycles.[1].count.quantityValue.numericValue,1,1,0,[],1.0,1.0
processParameters.supercycleDesign.subcycleSequence,9,14,3,"['1x cycle B (TMA/H2O Al-doping)', '49x cycle A (DEZn/H2O ZnO)', 'Not Found']",,
processParameters.temperature.quantityValue.numericValue,89,182,0,[],25.0,600.0
processParameters.thicknessControl.dosingTime.[0].coReactant.quantityValue.numericValue,26,45,0,[],15.0,60000.0
processParameters.thicknessControl.dosingTime.[0].compound,30,52,5,"['Al2O3', 'DEtZn', 'DMeZn', 'ZnO', 'ZnO / Al']",,
processParameters.thicknessControl.dosingTime.[0].precursor.quantityValue.numericValue,26,45,0,[],1.0,60000.0
processParameters.thicknessControl.dosingTime.[1].coReactant.quantityValue.numericValue,3,5,0,[],300.0,60000.0
processParameters.thicknessControl.dosingTime.[1].compound,3,5,2,"['Indium sulfide', 'ZnO']",,
processParameters.thicknessControl.dosingTime.[1].precursor.quantityValue.numericValue,3,5,0,[],300.0,60000.0
processParameters.thicknessControl.dosingTime.[2].coReactant.quantityValue.numericValue,1,2,0,[],1000.0,400000.0
processParameters.thicknessControl.dosingTime.[2].compound,1,2,1,['Pd'],,
processParameters.thicknessControl.dosingTime.[2].precursor.quantityValue.numericValue,1,2,0,[],2000.0,400000.0
processParameters.thicknessControl.filmThickness.quantityValue.numericValue,22,37,0,[],0.35,830.0
processParameters.thicknessControl.flowRates.[0].coReactantFlow.quantityValue.numericValue,7,15,0,[],15.0,360.0
processParameters.thicknessControl.flowRates.[0].compound,30,52,6,"['Al2O3', 'DEtZn', 'DMeZn', 'ZnO', 'process', 'process gas']",,
processParameters.thicknessControl.flowRates.[0].precursorFlow.quantityValue.numericValue,8,15,0,[],5.5,360.0
processParameters.thicknessControl.flowRates.[0].purgingGasFlow.quantityValue.numericValue,5,10,0,[],10.0,160.0
processParameters.thicknessControl.flowRates.[1].coReactantFlow.quantityValue.numericValue,1,2,0,[],150.0,360.0
processParameters.thicknessControl.flowRates.[1].compound,3,5,2,"['Indium sulfide', 'ZnO']",,
processParameters.thicknessControl.flowRates.[1].precursorFlow.quantityValue.numericValue,1,2,0,[],150.0,360.0
processParameters.thicknessControl.flowRates.[2].coReactantFlow.quantityValue.numericValue,1,2,0,[],150.0,360.0
processParameters.thicknessControl.flowRates.[2].compound,1,2,1,['Pd'],,
processParameters.thicknessControl.flowRates.[2].precursorFlow.quantityValue.numericValue,1,2,0,[],150.0,360.0
processParameters.thicknessControl.growthPerCycle.filmThickness.quantityValue.numericValue,19,31,0,[],0.35,830.0
processParameters.thicknessControl.growthPerCycle.numberofCycles.quantityValue.numericValue,13,20,0,[],10.0,3000.0
processParameters.thicknessControl.growthPerCycle.values.[0].compound,26,43,5,"['Al2O3', 'Indium sulfide', 'Pd', 'ZnO', 'ZnO:N']",,
processParameters.thicknessControl.growthPerCycle.values.[0].value.quantityValue.numericValue,20,30,0,[],0.18,5.95
processParameters.thicknessControl.growthPerCycle.values.[1].compound,4,4,1,['ZnO'],,
processParameters.thicknessControl.growthPerCycle.values.[1].value.quantityValue.numericValue,4,4,0,[],2.0,8.0
processParameters.thicknessControl.growthPerCycle.values.[2].compound,2,2,1,['ZnO'],,
processParameters.thicknessControl.growthPerCycle.values.[2].value.quantityValue.numericValue,2,2,0,[],1.12,8.5
processParameters.thicknessControl.nucleationPeriod.quantityValue.numericValue,4,4,0,[],0.0,30.0
processParameters.thicknessControl.purgeTime.[0].coReactant.quantityValue.numericValue,24,42,0,[],500.0,1800000.0
processParameters.thicknessControl.purgeTime.[0].compound,30,52,5,"['Al2O3', 'DEtZn', 'DMeZn', 'ZnO', 'ZnO / Al']",,
processParameters.thicknessControl.purgeTime.[0].precursor.quantityValue.numericValue,26,45,0,[],20.0,300000.0
processParameters.thicknessControl.purgeTime.[1].coReactant.quantityValue.numericValue,3,5,0,[],500.0,60000.0
processParameters.thicknessControl.purgeTime.[1].compound,3,5,2,"['Indium sulfide', 'ZnO']",,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,3,5,0,[],500.0,60000.0
processParameters.thicknessControl.purgeTime.[2].coReactant.quantityValue.numericValue,1,2,0,[],2000.0,400000.0
processParameters.thicknessControl.purgeTime.[2].compound,1,2,1,['Pd'],,
processParameters.thicknessControl.purgeTime.[2].precursor.quantityValue.numericValue,1,2,0,[],2000.0,400000.0
processParameters.thicknessControl.saturation,31,54,0,[],0.0,1.0
reactantSelection.carrierGas,61,111,21,"['Ar', 'Ar (99.999%)', 'Argon', 'N2', 'N2 (99.999%)', 'Nitrogen', 'Nitrogen (99.999%)', 'Nitrogen (99.999%, Schmidlin UHPN 3000)', 'Nitrogen (N2)', 'Nitrogen (N2, 99.999%)', 'Nitrogen (ultrahigh purity)', 'None (for DEZ delivery); O2/10 sccm N2 used for O3 generation', 'argon', 'argon (Ar)', 'high purity nitrogen', 'high-purity nitrogen', 'inert gas', 'nitrogen', 'nitrogen (99.999%)', 'nitrogen (N2)', 'no carrier gas']",,
