property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
processParameters.supercycleDesign.numberofSubcycles.[2].compound,1,1,1,['ZnO'],,
processParameters.supercycleDesign.numberofSubcycles.[2].count.quantityValue.numericValue,1,1,0,[],2.0,2.0
processParameters.supercycleDesign.subcycleSequence,1,3,3,"['GaO', 'InO', 'ZnO']",,
processParameters.temperature.quantityValue.numericValue,1,1,0,[],150.0,150.0
processParameters.thicknessControl.dosingTime.[0].coReactant.quantityValue.numericValue,1,1,0,[],5.0,5.0
processParameters.thicknessControl.dosingTime.[0].compound,1,1,1,['InO'],,
processParameters.thicknessControl.dosingTime.[0].precursor.quantityValue.numericValue,1,1,0,[],0.04,0.04
processParameters.thicknessControl.dosingTime.[1].coReactant.quantityValue.numericValue,1,1,0,[],5.0,5.0
processParameters.thicknessControl.dosingTime.[1].compound,1,1,1,['GaO'],,
processParameters.thicknessControl.dosingTime.[1].precursor.quantityValue.numericValue,1,1,0,[],0.01,0.01
processParameters.thicknessControl.dosingTime.[2].coReactant.quantityValue.numericValue,1,1,0,[],5.0,5.0
processParameters.thicknessControl.dosingTime.[2].compound,1,1,1,['ZnO'],,
processParameters.thicknessControl.dosingTime.[2].precursor.quantityValue.numericValue,1,1,0,[],0.04,0.04
processParameters.thicknessControl.filmThickness.quantityValue.numericValue,1,1,0,[],7.0,7.0
processParameters.thicknessControl.flowRates.[0].coReactantFlow.quantityValue.numericValue,1,1,0,[],150.0,150.0
processParameters.thicknessControl.flowRates.[0].compound,1,1,1,['InO'],,
processParameters.thicknessControl.flowRates.[0].precursorFlow.quantityValue.numericValue,1,1,0,[],100.0,100.0
processParameters.thicknessControl.flowRates.[0].purgingGasFlow.quantityValue.numericValue,1,1,0,[],100.0,100.0
processParameters.thicknessControl.flowRates.[1].coReactantFlow.quantityValue.numericValue,1,1,0,[],150.0,150.0
processParameters.thicknessControl.flowRates.[1].compound,1,1,1,['GaO'],,
processParameters.thicknessControl.flowRates.[1].precursorFlow.quantityValue.numericValue,1,1,0,[],90.0,90.0
processParameters.thicknessControl.flowRates.[1].purgingGasFlow.quantityValue.numericValue,1,1,0,[],90.0,90.0
processParameters.thicknessControl.flowRates.[2].coReactantFlow.quantityValue.numericValue,1,1,0,[],150.0,150.0
processParameters.thicknessControl.flowRates.[2].compound,1,1,1,['ZnO'],,
processParameters.thicknessControl.flowRates.[2].precursorFlow.quantityValue.numericValue,1,1,0,[],120.0,120.0
processParameters.thicknessControl.flowRates.[2].purgingGasFlow.quantityValue.numericValue,1,1,0,[],120.0,120.0
processParameters.thicknessControl.growthPerCycle.filmThickness.quantityValue.numericValue,1,1,0,[],7.0,7.0
processParameters.thicknessControl.growthPerCycle.numberofCycles.quantityValue.numericValue,1,1,0,[],12.0,12.0
processParameters.thicknessControl.growthPerCycle.values.[0].compound,1,1,1,['InO'],,
processParameters.thicknessControl.growthPerCycle.values.[0].value.quantityValue.numericValue,1,1,0,[],0.72,0.72
processParameters.thicknessControl.growthPerCycle.values.[1].compound,1,1,1,['GaO'],,
processParameters.thicknessControl.growthPerCycle.values.[1].value.quantityValue.numericValue,1,1,0,[],0.61,0.61
processParameters.thicknessControl.growthPerCycle.values.[2].compound,1,1,1,['ZnO'],,
processParameters.thicknessControl.growthPerCycle.values.[2].value.quantityValue.numericValue,1,1,0,[],0.92,0.92
processParameters.thicknessControl.nucleationPeriod.quantityValue.numericValue,1,1,0,[],22.0,22.0
processParameters.thicknessControl.purgeTime.[0].coReactant.quantityValue.numericValue,1,1,0,[],1.0,1.0
processParameters.thicknessControl.purgeTime.[0].compound,1,1,1,['InO'],,
processParameters.thicknessControl.purgeTime.[0].precursor.quantityValue.numericValue,1,1,0,[],4.0,4.0
processParameters.thicknessControl.purgeTime.[1].coReactant.quantityValue.numericValue,1,1,0,[],1.0,1.0
processParameters.thicknessControl.purgeTime.[1].compound,1,1,1,['GaO'],,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,1,1,0,[],2.0,2.0
processParameters.thicknessControl.purgeTime.[2].coReactant.quantityValue.numericValue,1,1,0,[],1.0,1.0
processParameters.thicknessControl.purgeTime.[2].compound,1,1,1,['ZnO'],,
processParameters.thicknessControl.purgeTime.[2].precursor.quantityValue.numericValue,1,1,0,[],4.0,4.0
processParameters.thicknessControl.saturation,1,1,0,[],1.0,1.0
reactantSelection.carrierGas,1,1,1,['N2'],,
reactantSelection.coReactant.[0].coReactant,1,1,1,['O2'],,
reactantSelection.coReactant.[0].compound,1,1,1,['InO'],,
reactantSelection.coReactant.[1].coReactant,1,1,1,['O2'],,
reactantSelection.coReactant.[1].compound,1,1,1,['GaO'],,
reactantSelection.coReactant.[2].coReactant,1,1,1,['O2'],,
reactantSelection.coReactant.[2].compound,1,1,1,['ZnO'],,
reactantSelection.coReactant.[3].coReactant,1,1,1,['H2O'],,
reactantSelection.coReactant.[3].compound,1,1,1,['ZnO'],,
reactantSelection.precursor.[0].compound,1,1,1,['InO'],,
reactantSelection.precursor.[0].precursor,1,1,1,['TMIn'],,
reactantSelection.precursor.[1].compound,1,1,1,['GaO'],,
reactantSelection.precursor.[1].precursor,1,1,1,['TMGa'],,
reactantSelection.precursor.[2].compound,1,1,1,['ZnO'],,
reactantSelection.precursor.[2].precursor,1,1,1,['DEZn'],,
reactantSelection.purgingGas,1,1,1,['N2'],,
