property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
processParameters.substrate,8,12,8,"['4 in. glass substrate', 'Corning 7059 glass; single-crystal n-type (111) silicon (approx. 2 cm x 2 cm)', 'Czochralski-grown n-type Si(100) wafer (1-5 Ω·cm) with ~2 nm native oxide; glass used for optical measurements', 'GaN/sapphire epilayers (gallium nitride substrates)', 'Si (silicon)', 'Si wafers with 1 μm thermal SiO2', 'silicon (Si), silicon with silver (back contact), glass, sapphire', 'soda lime glass (50 x 50 mm)']",,
processParameters.temperature.quantityValue.numericValue,5,8,0,[],100.0,300.0
processParameters.thicknessControl.dosingTime.[0].coReactant.quantityValue.numericValue,2,3,0,[],200.0,5000.0
processParameters.thicknessControl.dosingTime.[0].compound,2,3,2,"['ZnO', 'ZnO1-xSx']",,
processParameters.thicknessControl.dosingTime.[0].precursor.quantityValue.numericValue,2,3,0,[],200.0,2000.0
processParameters.thicknessControl.dosingTime.[1].coReactant.quantityValue.numericValue,1,1,0,[],200.0,200.0
processParameters.thicknessControl.dosingTime.[1].compound,1,1,1,['Al'],,
processParameters.thicknessControl.dosingTime.[1].precursor.quantityValue.numericValue,1,1,0,[],200.0,200.0
processParameters.thicknessControl.filmThickness.quantityValue.numericValue,1,1,0,[],750.0,750.0
processParameters.thicknessControl.flowRates.[0].compound,2,3,2,"['ZnO1-xSx', 'process']",,
processParameters.thicknessControl.flowRates.[0].purgingGasFlow.quantityValue.numericValue,1,1,0,[],700.0,700.0
processParameters.thicknessControl.growthPerCycle.filmThickness.quantityValue.numericValue,1,1,0,[],750.0,750.0
processParameters.thicknessControl.growthPerCycle.values.[0].compound,3,5,1,['ZnO'],,
processParameters.thicknessControl.growthPerCycle.values.[0].value.quantityValue.numericValue,2,4,0,[],1.8,2.56
processParameters.thicknessControl.purgeTime.[0].coReactant.quantityValue.numericValue,1,1,0,[],400.0,400.0
processParameters.thicknessControl.purgeTime.[0].compound,2,3,2,"['ZnO', 'ZnO1-xSx']",,
processParameters.thicknessControl.purgeTime.[0].precursor.quantityValue.numericValue,1,1,0,[],400.0,400.0
processParameters.thicknessControl.purgeTime.[1].coReactant.quantityValue.numericValue,1,1,0,[],400.0,400.0
processParameters.thicknessControl.purgeTime.[1].compound,1,1,1,['Al'],,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,1,1,0,[],400.0,400.0
processParameters.thicknessControl.saturation,4,6,0,[],0.0,1.0
reactantSelection.carrierGas,5,7,5,"['N2', 'high purity nitrogen', 'nitrogen', 'nitrogen (N2)', 'ultrahigh-purity nitrogen (UHP N2)']",,
reactantSelection.coReactant.[0].coReactant,8,12,6,"['1% hydrogen sulfide (H2S) in nitrogen', 'H2O', 'H2S', 'deionized water', 'deionized water (H2O)', 'water (H2O)']",,
reactantSelection.coReactant.[0].compound,8,12,3,"['ZnO', 'ZnO1-xSx', 'ZnS']",,
reactantSelection.coReactant.[1].coReactant,2,2,2,"['H2O', 'solution of water and ammonia (NH4OH) for N-doping']",,
reactantSelection.coReactant.[1].compound,2,2,2,"['Al', 'ZnO']",,
reactantSelection.precursor.[0].compound,8,12,3,"['ZnO', 'ZnO1-xSx', 'ZnS']",,
reactantSelection.precursor.[0].precursor,8,12,8,"['DEZ', 'DEZn', 'DEtZn', 'DMZn', 'diethylzinc (DEZn)', 'dimethyl zinc (DMZn)', 'dimethylzinc (DMZ)', 'zinc acetate']",,
reactantSelection.precursor.[1].compound,6,8,2,"['ZnO', 'ZnS']",,
reactantSelection.precursor.[1].precursor,6,8,6,"['DEZn', 'DMZ', 'DMeZn', 'diethyl zinc (DEZn)', 'diethylzinc (DEZn, Zn(C2H5)2)', 'dimethylzinc (DMZn)']",,
reactantSelection.precursor.[2].compound,3,4,2,"['Al', 'ZnO']",,
reactantSelection.precursor.[2].precursor,3,4,3,"['dimethylzinc (DMZn, Zn(CH3)2)', 'trimethylaluminum (TMAl)', 'zinc acetate']",,
reactantSelection.purgingGas,5,7,4,"['N2', 'evacuation', 'nitrogen', 'nitrogen (N2)']",,
