property,papers_with_value,total_occurrences,distinct_values_count,distinct_values_sample,min_value,max_value
materialProperties.chemicalComposition,56,116,23,"['AZO', 'Al2O3', 'HfO2', 'IGZO', 'In-Ga-O (IGO)', 'In-Ga-Zn-O', 'In-Ga-Zn-O (IGZO)', 'In-Ga-Zn-O (IGZO) bilayer (3 nm B on 12 nm A)', 'In0.24Ga0.58Zn0.18O', 'In0.38Ga0.18Zn0.44O', 'In0.42Ga0.15Zn0.43O', 'In0.45Ga0.15Zn0.40O', 'In0.52Ga0.18Zn0.30O', 'In0.60Ga0.21Zn0.19O', 'In0.68Ga0.10Zn0.22O', 'InGaZnO', 'InGaZnO (AO-IGZO)', 'InGaZnO (IGZO)', 'InGaZnOx', 'SiO2', 'SiO2 (N-doped)', 'TeO2/Te', 'a-IGZO']",,
materialProperties.conformality.aspectRatio.quantityValue.numericValue,1,5,0,[],5.5,5.5
materialProperties.crystallinity.characterizationMethod,24,47,13,"['GI-XRD', 'GIXRD', 'GIXRD and TEM (SAED)', 'GIXRD, HRTEM (SADP)', 'Raman, TEM, XRD', 'STEM (HAADF), FFT/inverse-FFT, GIWAXS, TEM', 'TEM', 'XRD', 'XRD, GI-WAXS, TEM', 'XRD, GIWAXS', 'XRD, GIWAXS, HRTEM', 'XRD, HRTEM', 'XRD, TEM']",,
materialProperties.crystallinity.phase,40,77,14,"['Amorphous (base layer and bilayer stack); polycrystalline (boost layer — cubic bixbyite In2O3)', 'Atomically-ordered InO / GaZnO layers within an amorphous matrix', 'Composition-dependent: amorphous (Ga-rich), hexagonal ZnO (Zn-rich), cubic In2O3 (In-rich); polycrystalline and nanocrystalline observed', 'Cubic (bixbyite), highly c-axis-aligned C(222) after 800 °C anneal', 'Nearly amorphous, nanocrystalline', 'TeO2: amorphous; Te: polycrystalline', 'amorphous', 'amorphous / noticeably decreased crystallinity', 'bixbyite-like (observed for high In content samples)', 'c-axis-aligned crystalline (CAAC) IGZO (dominant at high annealing temperature, e.g., 700 °C)', 'cubic structure; c-axis-aligned crystallinity reported', 'mixture of random orientation In2O3 and c-axis-aligned IGZO (broad scattering ring observed at q ≈ 2.1 Å⁻¹ for 400 °C)', 'polycrystalline (cubic In2O3 peaks present)', 'reduced crystallinity (more amorphous than Type A)']",,
materialProperties.electricalProperties.carrierDensity.quantityValue.numericValue,4,7,0,[],4.7e+18,5.6e+26
materialProperties.electricalProperties.characterizationMethod,10,17,9,"['Conductivity and TFT analysis (I-V)', 'Hall effect (van der Pauw)', 'Hall measurement', 'Hall measurements', 'Hall measurements (HMS-3000, Ecopia)', 'Hall measurements (van der Pauw) / stated in text', 'Hall measurements (where applicable)', 'Hall-effect measurement', 'MIM / electrical characterization (reported)']",,
materialProperties.electricalProperties.mobility.quantityValue.numericValue,2,3,0,[],19.4,33.2
materialProperties.electricalProperties.resistivity.quantityValue.numericValue,1,1,0,[],0.000288,0.000288
materialProperties.filmComposition.atomicRatio.characterizationMethod,36,78,17,"['Designed from subcyclic ratio (TEIn:In-Ga:DEZn = 0:2:2)', ""ED-XRF (ARL QUANT'X)"", 'EDX', 'EDX and XPS (In 4d, Ga 3d, Zn 3d)', 'EDX and XPS (In 4d, Ga 3d, Zn 3d); note: measured actual ratios deviate (see Table 2)', 'ICP-MS', 'RBS', 'X-ray fluorescence', ""X-ray fluorescence (Quan'X EDXRF, Spectrace Co.)"", 'XPS', 'XPS / Table 1', 'XPS Depth Profile Analysis', 'XPS depth profile analysis', 'XPS depth profiling', 'XRF', 'XRF (Table 1, bilayer average: In 60 at%, Ga 21 at%, Zn 19 at%)', 'XRF (converted to at.%)']",,
materialProperties.filmComposition.atomicRatio.elements,55,319,9,"['Al', 'Ga', 'Hf', 'In', 'Not Found', 'O', 'Si', 'Te', 'Zn']",,
materialProperties.filmComposition.atomicRatio.value,41,82,56,"['0.17:0.45:0.38', '0.22:0.25:0.53', '0.24:0.58:0.18', '0.25:0.26:0.49', '0.2:1.0:1.2', '0.31:0.18:0.51', '0.31:0.28:0.41', '0.38:0.18:0.44', '0.41:0.35:0.24', '0.42:0.15:0.43', '0.45:0.15:0.40', '0.52:0.18:0.30', '0.56-0.63:0.13-0.17:0.17-0.34', '0.60:0.40:0', '0.68:0.10:0.22', '0.75:0.25:0', '0.7:1.0:1.4', '0.7:1.0:1.8', '1.00:1.97:2.23', '1.00:2.24:2.80', '1.0:0.7:1.5', '1.0:1.1:2.3', '1.0:2.8:5.4', '1.4:1.0:2.0', '10:4:5', '12:1:1', '18.23:13.34:17.55', '1:1', '1:1.53', '1:1.64', '1:1.82', '1:1:1', '1:1:1.6', '1:1:1:4', '1:1:3', '1:2', '1:2.1:3.9', '2.8:1.7:1', '20.1:28.5:51.3', '24.35:9.54:13.29', '28.74:7.22:9.39', '2:1', '2:1:1', '2:1:1.3', '2:3', '3:1:1', '40.36:36.66:22.98', '47.6:11.6:40.8', '4:1', '50:34:16', '5:1:1', '5:1:3', '60:21:19', '71.2:7.8:21.0', '7:1', '7:1:1']",,
materialProperties.filmComposition.elementalConcentration.characterizationMethod,40,87,17,"[""ED-XRF (ARL QUANT'X)"", 'EDS', 'EDS (mapping) / Not Found', 'EDX', 'ERD', 'ICP-MS', 'RBS/ERD', 'X-ray fluorescence', ""X-ray fluorescence (Quan'X EDXRF, Spectrace Co.)"", 'XPS', 'XPS Depth Profile Analysis', 'XPS depth profile analysis', 'XPS depth profiling', 'XPS; EDX', 'XRF', 'XRF (atomic percentages calculated from XRF)', 'XRF (converted to atomic %, calibrated via proton-induced X-ray emission)']",,
materialProperties.filmComposition.elementalConcentration.values.quantityValue.numericValue,9,16,0,[],0.7,83.8
materialProperties.filmDensity.characterizationMethod,12,27,3,"['GI-XRR', 'GIXRR (XRR)', 'XRR']",,
materialProperties.filmDensity.value.quantityValue.numericValue,10,17,0,[],2.03,6550.0
materialProperties.opticalProperties.bandGap.quantityValue.numericValue,7,14,0,[],2.67,3.81
materialProperties.opticalProperties.characterizationMethod,10,21,9,"['REELS', 'SE (reported RI at 550 nm)', 'Spectroscopic ellipsometry (SE)', 'Spectroscopic ellipsometry (Tauc plot / extrapolation described)', 'Spectroscopic ellipsometry (Tauc plot)', 'UV spectrophotometer', 'UV-Vis (Tauc plot)', 'UV-Vis (Tauc/UV-Vis)', 'spectroscopic ellipsometer (SE)']",,
materialProperties.opticalProperties.refractiveIndex.quantityValue.numericValue,2,2,0,[],1.63,1.63
materialProperties.roughness.characterizationMethod,20,39,5,"['AFM', 'AFM (root-mean-square roughness, Rq). Bilayer Rq = 0.67 nm (base 0.21 nm, boost 1.12 nm).', 'FE-SEM', 'GIXRR', 'XRR']",,
materialProperties.roughness.value.quantityValue.numericValue,12,19,0,[],0.04,25.3
materialProperties.uniformity.variation.quantityValue.numericValue,4,10,0,[],0.3,10.0
otherAspects.filmStability,21,38,0,[],0.0,1.0
otherAspects.reproducibility,11,24,0,[],1.0,1.0
otherAspects.safety,1,1,1,['Precursors and byproducts require standard ALD handling and ventilation. MeOH has high vapor pressure (raised chamber pressure during Te deposition). BTMS-Te and Te alkoxides require appropriate handling and exhaust treatment.'],,
processParameters.deliveryMethod,6,13,7,"['ALD supercycle', 'Atmospheric pressure spatial ALD (AP S-ALD) using ALD injector', 'Coinjection of evaporated metal precursors (DEZ, TMIn, TEGa) through the same inlet, diluted by argon', 'Lateral-flow-type PEALD with Ar carrier gas delivery', 'bypass-type canisters; metal precursors injected directly into source line', 'lateral-flow-type', 'vertical-flow-type']",,
processParameters.plasmaPower.quantityValue.numericValue,14,29,0,[],38.0,2500.0
processParameters.pressure.quantityValue.numericValue,14,34,0,[],0.00450062,1200.0
processParameters.reactor.manufacturer,12,26,9,"['Beneq', 'CN1 Co., Ltd.', 'ISAC Research Inc.', 'NCD Co., Ltd.', 'Nexusbe Co.', 'Nexusbe Inc.', 'Picosun, Finland', 'SENTECH Instruments GmbH', 'Shanghai Atomic Semiconductor Co.,Ltd.']",,
processParameters.reactor.name,18,33,17,"[""6' × 6' S-ALD system"", 'CN1 (thermal ALD for IGZO); iSAC Research PEALD system (HfO2)', 'Lucida GD series batch type ALD system', 'MNT-D', 'PEALD reactor with capacitively coupled plasma source and in situ ellipsometer (SENTECH AL-RTM)', 'R200 advanced', 'TFS-200', 'TFS200', 'TH-ALD system', 'Temporal wafer-type capacitively-coupled plasma reactor (direct plasma), chamber size 15 cm x 15 cm', 'lateral-flow-type PEALD system with RF (13.56 MHz) direct capacitance coupled plasma source', 'lateral-flow-type PEALD with RF CCP (13.56 MHz)', 'thermal ALD showerhead reactor', 'traveling-wave-type ALD apparatus', 'travelling wave type ALD apparatus', 'vertical flow-type ALD chamber', 'vertical-flow-type ALD chamber']",,
processParameters.substrate,47,104,46,"['100 nm thermally grown SiO2 layer on a poly-Si substrate', '100-nm thermally grown SiO2 substrate', '100-nm-thick SiO2/Si substrates', '150-nm-thick indium tin oxide (ITO)-coated glass substrates', '300 mm wafer', '300 nm SiO2 / p++ Si', '4-in Si (100) wafers', '4-in. n-type Si(100) wafers with native SiO2 (native oxide) layer', '8 in. thermally oxidated p+ Si substrate', '8-in thermally oxidated p+ Si substrate', '8-in wafer', '9 nm HfO2-coated heavily p-doped silicon wafer', 'Four-inch SiO2/Si wafer (90 nm SiO2/p-Si described in text)', 'Glass (1.5 × 2.5 cm^2), used in glass/ITO/SiO2/IGZO/ITO device stack', 'Heavily doped p-type Si wafers coated by 300 nm thermally grown SiO2', 'Highly boron-doped polished Silicon (Si) wafers', 'Low-boron-doped polished Si wafer with thermally grown 100 nm SiO2 buffer layer', 'Si (100) (native oxide removed via 6:1 BOE)', 'Si wafer', 'Si(100) and soda-lime glass; TFTs on thermally grown SiO2 (100 nm)/p++ Si', 'Si(100) substrate with native oxide layer (after acetone washing)', 'Si(100) substrates (electrical tests on Si with 3 kÅ thermal oxide)', 'Si/SiO2 (100 nm thermally grown SiO2 on doped silicon wafer)', 'Si/SiO2 thermal oxide wafer (100 nm SiO2)', 'SiO2 spacer sidewall', 'SiO2/Si substrate', 'SiO2/Si substrates', 'Thermally grown SiO2 on heavily doped Si (30 nm SiO2 gate dielectric)', 'Thermally grown SiO2/Si (device fabrication)', 'Thermally grown SiO2/Si (device fabrication); polyimide (PI) for H2 permeability tests', 'Thermally grown SiO2/Si substrates', 'W (100 nm) on SiO2 (300 nm) / Si', 'glass substrate', 'glass substrates', 'heavily doped p-type Si wafer with 100 nm thermally grown SiO2', 'heavily doped p-type Si wafer with 100 nm thermally oxidized SiO2 (p+ -Si substrate)', 'heavily doped p-type Silicon with thermally grown 100 nm SiO2', 'heavily doped p-type silicon substrate with 100-nm-thick thermal SiO2', 'highly doped Si wafer', 'p++-doped silicon wafer (acting as gate electrode)', 'p-type Si wafer with 100 nm thermal SiO2 (SiO2/Si)', 'silicon wafers with 100 nm thermally oxidized SiO2', 'thermally grown SiO2/Si (100 nm SiO2 buffer)', 'thermally grown SiO2/Si substrates', 'thermally oxidized SiO2 (100 nm) on p++-doped silicon wafer (used as gate insulator and gate electrode)', 'thermally-grown SiO2/Si substrate']",,
processParameters.supercycleDesign.numberofSubcycles.[0].compound,10,22,5,"['In (first)', 'In2O3', 'InOx', 'Zn', 'super-cycle']",,
processParameters.supercycleDesign.numberofSubcycles.[0].count.quantityValue.numericValue,10,22,0,[],3.0,39.0
processParameters.supercycleDesign.numberofSubcycles.[1].compound,9,21,5,"['Ga', 'Ga2O3', 'GaOx', 'In (first)', 'ZnO']",,
processParameters.supercycleDesign.numberofSubcycles.[1].count.quantityValue.numericValue,9,21,0,[],0.0,14.0
processParameters.supercycleDesign.numberofSubcycles.[2].compound,9,21,7,"['Ga', 'Ga2O3', 'GaOx', 'In (second)', 'In2O3', 'ZnO', 'ZnOx']",,
processParameters.supercycleDesign.numberofSubcycles.[2].count.quantityValue.numericValue,9,21,0,[],1.0,14.0
processParameters.supercycleDesign.numberofSubcycles.[3].compound,2,4,3,"['In (second)', 'Zn', 'ZnO']",,
processParameters.supercycleDesign.numberofSubcycles.[3].count.quantityValue.numericValue,2,4,0,[],1.0,14.0
processParameters.supercycleDesign.numberofSubcycles.[4].compound,1,1,1,['In2O3'],,
processParameters.supercycleDesign.numberofSubcycles.[4].count.quantityValue.numericValue,1,1,0,[],9.0,9.0
processParameters.supercycleDesign.numberofSubcycles.[5].compound,1,1,1,['ZnO'],,
processParameters.supercycleDesign.numberofSubcycles.[5].count.quantityValue.numericValue,1,1,0,[],1.0,1.0
processParameters.supercycleDesign.subcycleSequence,21,123,42,"['1 cycle ZnO + 1 cycle Ga2O3, followed by 3 repetitions of (ZnO + In2O3) as sub-cycle (described for IGZO 35%)', 'BTMS-Te (m cycles)', 'DEZn', 'Ga (3 sub-cycles)', 'Ga-O', 'Ga-subcycle', 'Ga2O3', 'Ga2O3 x1', 'Ga2O3 x3', 'GaO', 'GaOx', 'In (14 sub-cycles)', 'In-Ga', 'In-O', 'In-subcycle', 'In2O3', 'In2O3 x18', 'In2O3 x5', 'InO', 'InOx', 'InOx x3 - GaOx x3 - ZnOx x4', 'InOx x5 - GaOx x3 - ZnOx x4', 'InOx x7 - GaOx x3 - ZnOx x4', 'Not Found', 'TEIn', 'Te(OEt)4 + H2O (n cycles)', 'Type A: In2O3 (27 cycles), Ga2O3 (1 cycle), ZnO (2 cycles)', 'Type B: In2O3 (13 cycles), Ga2O3 (1 cycle), In2O3 (14 cycles), ZnO (2 cycles)', 'Type C: In2O3 (9 cycles), Ga2O3 (1 cycle), In2O3 (9 cycles), ZnO (1 cycle), In2O3 (9 cycles), ZnO (1 cycle)', 'Zn (4 sub-cycles)', 'Zn-O', 'Zn-subcycle', 'ZnO', 'ZnO x1', 'ZnO x4', 'ZnOx', 'ZnOx x4 - GaOx x3 - InOx x3', 'ZnOx x4 - GaOx x3 - InOx x5', 'ZnOx x4 - GaOx x3 - InOx x7', '[gallium precursor vapor - purge - O2 plasma - purge] × n2 cycles', '[indium precursor vapor - purge - O2 plasma - purge] × n1 cycles', '[zinc precursor vapor - purge - O2 plasma - purge] × n3 cycles']",,
processParameters.temperature.quantityValue.numericValue,49,108,0,[],80.0,400.0
processParameters.thicknessControl.dosingTime.[0].coReactant.quantityValue.numericValue,4,8,0,[],120.0,10000.0
processParameters.thicknessControl.dosingTime.[0].compound,5,9,3,"['DEZ/TMIn/TEGa and H2O (metal and oxygen precursors)', 'In2O3', 'Te']",,
processParameters.thicknessControl.dosingTime.[0].precursor.quantityValue.numericValue,4,8,0,[],120.0,2000.0
processParameters.thicknessControl.dosingTime.[1].coReactant.quantityValue.numericValue,3,7,0,[],200.0,10000.0
processParameters.thicknessControl.dosingTime.[1].compound,4,8,2,"['Ga2O3', 'TeO2']",,
processParameters.thicknessControl.dosingTime.[1].precursor.quantityValue.numericValue,3,7,0,[],100.0,1000.0
processParameters.thicknessControl.dosingTime.[2].coReactant.quantityValue.numericValue,2,6,0,[],1000.0,10000.0
processParameters.thicknessControl.dosingTime.[2].compound,3,7,1,['ZnO'],,
processParameters.thicknessControl.dosingTime.[2].precursor.quantityValue.numericValue,2,6,0,[],300.0,300.0
processParameters.thicknessControl.filmThickness.quantityValue.numericValue,10,19,0,[],4.7,30.0
processParameters.thicknessControl.flowRates.[0].coReactantFlow.quantityValue.numericValue,1,1,0,[],20.0,20.0
processParameters.thicknessControl.flowRates.[0].compound,4,8,2,"['In2O3', 'Te/TeO2']",,
processParameters.thicknessControl.flowRates.[0].precursorFlow.quantityValue.numericValue,2,2,0,[],20.0,50.0
processParameters.thicknessControl.flowRates.[0].purgingGasFlow.quantityValue.numericValue,1,1,0,[],100.0,100.0
processParameters.thicknessControl.flowRates.[1].compound,3,7,1,['Ga2O3'],,
processParameters.thicknessControl.flowRates.[1].precursorFlow.quantityValue.numericValue,1,1,0,[],50.0,50.0
processParameters.thicknessControl.flowRates.[2].compound,3,7,1,['ZnO'],,
processParameters.thicknessControl.flowRates.[2].precursorFlow.quantityValue.numericValue,1,1,0,[],50.0,50.0
processParameters.thicknessControl.growthPerCycle.filmThickness.quantityValue.numericValue,5,12,0,[],5.0,20.0
processParameters.thicknessControl.growthPerCycle.values.[0].compound,8,16,5,"['IGZO', 'In2O3', 'TEIn', 'TeO2', 'ZnO']",,
processParameters.thicknessControl.growthPerCycle.values.[0].value.quantityValue.numericValue,6,13,0,[],0.6,2.1
processParameters.thicknessControl.growthPerCycle.values.[1].compound,6,14,5,"['Ga2O3', 'In-Ga bimetallic', 'InO', 'Te', 'ZnO']",,
processParameters.thicknessControl.growthPerCycle.values.[1].value.quantityValue.numericValue,4,11,0,[],0.44,1.97
processParameters.thicknessControl.growthPerCycle.values.[2].compound,4,11,3,"['DEZn', 'Ga2O3', 'ZnO']",,
processParameters.thicknessControl.growthPerCycle.values.[2].value.quantityValue.numericValue,3,10,0,[],0.65,1.7
processParameters.thicknessControl.nucleationPeriod.quantityValue.numericValue,1,1,0,[],200.0,200.0
processParameters.thicknessControl.purgeTime.[0].coReactant.quantityValue.numericValue,4,8,0,[],10000.0,10000.0
processParameters.thicknessControl.purgeTime.[0].compound,4,8,2,"['In2O3', 'Te/TeO2']",,
processParameters.thicknessControl.purgeTime.[0].precursor.quantityValue.numericValue,4,8,0,[],10000.0,25000.0
processParameters.thicknessControl.purgeTime.[1].coReactant.quantityValue.numericValue,3,7,0,[],10000.0,10000.0
processParameters.thicknessControl.purgeTime.[1].compound,3,7,1,['Ga2O3'],,
processParameters.thicknessControl.purgeTime.[1].precursor.quantityValue.numericValue,3,7,0,[],10000.0,25000.0
processParameters.thicknessControl.purgeTime.[2].coReactant.quantityValue.numericValue,3,7,0,[],10000.0,10000.0
processParameters.thicknessControl.purgeTime.[2].compound,3,7,1,['ZnO'],,
processParameters.thicknessControl.purgeTime.[2].precursor.quantityValue.numericValue,3,7,0,[],10000.0,25000.0
processParameters.thicknessControl.saturation,13,23,0,[],0.0,1.0
reactantSelection.carrierGas,18,42,9,"['Ar', 'Argon', 'Argon (Ar)', 'N2', 'N2 (99.999%)', 'N2 (99.9999%)', 'Nitrogen', 'O2 / Ar (200 sccm)', 'nitrogen']",,
reactantSelection.coReactant.[0].coReactant,49,103,18,"['Ar + O2 mixed plasma', 'Ar/O2 plasma', 'Ar/O2 plasma (100 W)', 'Ar/O2 plasma (oxygen radicals)', 'H2O', 'H2O and O3', 'N2O (plasma, diluted 1:1 with Ar)', 'O2 plasma', 'O2 plasma (Ar/O2 mixed gas)', 'O2/Ar (plasma, 300 W)', 'O2/Ar plasma mixture', 'O3', 'O3 (ozone)', 'Ozone (O3)', 'ozone', 'ozone (O3)', 'ozone (O3) with Ar (O3/Ar = 100/100 sccm)', 'water']",,
reactantSelection.coReactant.[0].compound,55,115,20,"['AZO', 'Al2O3', 'AlOx', 'HfO2', 'IGZO', 'IGZO (bilayer)', 'In', 'In (In2O3)', 'In-Ga-O', 'In2O3', 'In2O3 / Ga2O3 / ZnO (IGZO subcycles)', 'In2O3/Ga2O3/ZnO/IGO/IGZO', 'InGaZnO', 'InO', 'InOx', 'Oxygen', 'SiO2', 'TeO2', 'ZnO', 'a-IGZO']",,
reactantSelection.coReactant.[1].coReactant,43,85,17,"['Ar/O2 plasma', 'Ar/O2 plasma (100 W)', 'Ar/O2 plasma (oxygen radicals)', 'H2O', 'H2O and O3', 'MeOH', 'N2O plasma', 'O2 plasma', 'O2 plasma (Ar/O2 mixed gas)', 'O2 plasma and ozone (O3)', 'O2/Ar (plasma, 300 W)', 'O3', 'O3 (ozone)', 'Ozone (O3)', 'ozone', 'ozone (O3)', 'water (H2O)']",,
reactantSelection.coReactant.[1].compound,50,95,21,"['AZO', 'AZO (Al2O3-doped ZnO)', 'Al2O3', 'AlOx', 'Ga', 'Ga (Ga2O3)', 'Ga2O3', 'GaO', 'GaOx', 'HfLaO', 'HfO2', 'HfOx', 'IGZO', 'In-Ga-Zn-O (IGZO)', 'In2O3', 'InOx', 'SiO2', 'Te', 'Zn', 'Zn-O', 'ZnO']",,
reactantSelection.coReactant.[2].coReactant,34,63,15,"['Ar/O2 plasma', 'Ar/O2 plasma (100 W)', 'Ar/O2 plasma (oxygen radicals)', 'H2O', 'H2O (thermal ALD)', 'H2O and O3', 'O2 plasma', 'O2 plasma (Ar/O2 mixed gas)', 'O2/Ar (plasma, 300 W)', 'O3', 'O3 (ozone)', 'Ozone (O3)', 'ozone', 'ozone (O3)', 'water (H2O)']",,
reactantSelection.coReactant.[2].compound,40,74,14,"['AZO', 'Al2O3', 'AlO', 'Ga', 'Ga2O3', 'GaOx', 'HfOx', 'IGZO', 'IZO', 'In2O3', 'Zn', 'Zn (ZnO)', 'ZnO', 'ZnOx']",,
reactantSelection.coReactant.[3].coReactant,4,7,4,"['H2O', 'N2O plasma', 'O2 plasma', 'O2-plasma']",,
reactantSelection.coReactant.[3].compound,6,10,5,"['Al2O3', 'Ga2O3', 'GaO', 'HfOx', 'InGaZnO']",,
reactantSelection.coReactant.[4].coReactant,2,4,1,['O2 plasma'],,
